epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,1160.48,1.31371,1.31094,1.08188,0.5543,0.40638,0.41282,0.24999,1.42546,1.74796,1.14279,0.0007789,0.0007789,0.0007789
69,1177.37,1.3066,1.31662,1.06909,0.46067,0.43104,0.40167,0.24573,1.42254,1.78181,1.14282,0.0007756,0.0007756,0.0007756
70,1194.34,1.35017,1.33972,1.08212,0.51544,0.3925,0.39778,0.24367,1.37799,1.73895,1.13746,0.0007723,0.0007723,0.0007723
71,1211.3,1.27762,1.27675,1.057,0.5418,0.36748,0.38769,0.23642,1.41029,1.8019,1.14782,0.000769,0.000769,0.000769
72,1228.07,1.31473,1.28586,1.06648,0.51455,0.39501,0.39732,0.23527,1.43925,1.7669,1.15606,0.0007657,0.0007657,0.0007657
73,1245.03,1.32095,1.27467,1.07204,0.45198,0.44231,0.39308,0.2367,1.46151,1.77621,1.15168,0.0007624,0.0007624,0.0007624
74,1262.12,1.31039,1.28583,1.06519,0.56869,0.38555,0.41147,0.25259,1.42715,1.75261,1.14776,0.0007591,0.0007591,0.0007591
75,1279.1,1.29103,1.23406,1.04312,0.56003,0.41483,0.43542,0.2603,1.42911,1.70507,1.15103,0.0007558,0.0007558,0.0007558
76,1296.25,1.28329,1.23623,1.05685,0.49484,0.43465,0.41397,0.25394,1.40956,1.67145,1.14362,0.0007525,0.0007525,0.0007525
77,1313.13,1.3169,1.28379,1.0656,0.49299,0.44852,0.41991,0.25723,1.4544,1.71127,1.1686,0.0007492,0.0007492,0.0007492
78,1330,1.30125,1.25058,1.05101,0.56079,0.41633,0.43041,0.26555,1.39571,1.71538,1.13761,0.0007459,0.0007459,0.0007459
79,1346.98,1.28937,1.24403,1.05683,0.50837,0.44798,0.41686,0.25383,1.41616,1.67471,1.13257,0.0007426,0.0007426,0.0007426
80,1364.06,1.2676,1.20617,1.0424,0.47718,0.39748,0.39957,0.24412,1.41466,1.71694,1.14738,0.0007393,0.0007393,0.0007393
81,1380.9,1.26853,1.20919,1.03219,0.52654,0.40775,0.41127,0.24926,1.43623,1.68314,1.13955,0.000736,0.000736,0.000736
82,1397.95,1.28186,1.25003,1.04787,0.5267,0.42194,0.42292,0.2579,1.39585,1.66197,1.1439,0.0007327,0.0007327,0.0007327
83,1414.91,1.30873,1.23732,1.06479,0.57032,0.40643,0.40943,0.24366,1.43312,1.71553,1.1498,0.0007294,0.0007294,0.0007294
84,1431.85,1.24745,1.17259,1.04478,0.50036,0.44622,0.40234,0.24376,1.43184,1.76497,1.14916,0.0007261,0.0007261,0.0007261
85,1448.62,1.2451,1.18909,1.04944,0.52066,0.46471,0.42929,0.26288,1.3796,1.68746,1.13087,0.0007228,0.0007228,0.0007228
86,1465.56,1.23776,1.1645,1.02853,0.57261,0.34273,0.39514,0.24172,1.38866,1.75897,1.11905,0.0007195,0.0007195,0.0007195
87,1482.91,1.2655,1.19138,1.04924,0.57461,0.35888,0.40289,0.24715,1.40335,1.7628,1.11638,0.0007162,0.0007162,0.0007162
88,1499.7,1.24014,1.16054,1.0427,0.58034,0.4091,0.43788,0.27544,1.36977,1.64642,1.12719,0.0007129,0.0007129,0.0007129
89,1516.71,1.2248,1.12803,1.02855,0.46052,0.41461,0.40414,0.2553,1.39843,1.76532,1.1375,0.0007096,0.0007096,0.0007096
90,1533.57,1.24631,1.15387,1.04826,0.49108,0.39492,0.39087,0.23859,1.42935,1.8144,1.15254,0.0007063,0.0007063,0.0007063
91,1550.44,1.26119,1.16613,1.03779,0.4421,0.4551,0.4157,0.25159,1.41802,1.73416,1.1502,0.000703,0.000703,0.000703
92,1567.49,1.25019,1.12487,1.03742,0.57168,0.39802,0.41389,0.25122,1.41396,1.73211,1.14223,0.0006997,0.0006997,0.0006997
93,1584.53,1.24237,1.13172,1.0399,0.58221,0.40936,0.42882,0.25869,1.41951,1.69463,1.15902,0.0006964,0.0006964,0.0006964
94,1601.42,1.23873,1.10074,1.02427,0.53933,0.42006,0.42183,0.25695,1.41807,1.70883,1.15176,0.0006931,0.0006931,0.0006931
95,1618.39,1.23864,1.08746,1.019,0.59958,0.43169,0.4434,0.27009,1.4494,1.69225,1.15578,0.0006898,0.0006898,0.0006898
96,1635.46,1.24441,1.10162,1.01966,0.51401,0.41716,0.4218,0.25681,1.4423,1.80261,1.14781,0.0006865,0.0006865,0.0006865
97,1652.4,1.22631,1.06606,1.0152,0.48341,0.43297,0.4143,0.25342,1.43742,1.72465,1.15304,0.0006832,0.0006832,0.0006832
98,1669.62,1.23507,1.10827,1.02777,0.54903,0.41095,0.42931,0.26661,1.42618,1.69445,1.14963,0.0006799,0.0006799,0.0006799
99,1686.57,1.18578,1.07958,1.01111,0.46731,0.45815,0.43119,0.25421,1.426,1.69698,1.13127,0.0006766,0.0006766,0.0006766
100,1703.35,1.23402,1.11565,1.02443,0.59263,0.43645,0.44644,0.271,1.41103,1.63741,1.14359,0.0006733,0.0006733,0.0006733
101,1720.39,1.22584,1.11155,1.02733,0.57389,0.41236,0.43537,0.26498,1.4267,1.67638,1.14175,0.00067,0.00067,0.00067
102,1737.45,1.22644,1.0827,1.02667,0.54788,0.39322,0.41218,0.24626,1.46109,1.76893,1.1542,0.0006667,0.0006667,0.0006667
103,1754.56,1.19317,1.00969,1.02228,0.59458,0.39435,0.44443,0.27093,1.39918,1.64561,1.12078,0.0006634,0.0006634,0.0006634
104,1771.33,1.18875,1.01328,1.00614,0.58725,0.40971,0.45202,0.27474,1.40716,1.67493,1.12797,0.0006601,0.0006601,0.0006601
105,1788.27,1.21064,1.0336,1.01125,0.61685,0.41902,0.47235,0.28091,1.41878,1.59031,1.13117,0.0006568,0.0006568,0.0006568
106,1804.98,1.19753,1.02385,1.00844,0.50076,0.44195,0.42149,0.2508,1.43654,1.75675,1.13297,0.0006535,0.0006535,0.0006535
107,1821.97,1.24096,1.0536,1.0293,0.65144,0.37594,0.44066,0.26182,1.4719,1.72963,1.15435,0.0006502,0.0006502,0.0006502
108,1838.87,1.21994,1.04256,1.01346,0.60208,0.40809,0.4484,0.27172,1.42096,1.68846,1.14185,0.0006469,0.0006469,0.0006469
109,1855.73,1.19907,1.04618,1.01176,0.5509,0.4092,0.42881,0.25775,1.44046,1.70899,1.14168,0.0006436,0.0006436,0.0006436
110,1872.72,1.18562,0.99788,0.99987,0.49589,0.46854,0.43245,0.26501,1.42728,1.68593,1.14017,0.0006403,0.0006403,0.0006403
111,1889.86,1.15379,0.96794,0.99934,0.565,0.39161,0.42091,0.25929,1.42257,1.71551,1.13816,0.000637,0.000637,0.000637
112,1906.58,1.17964,0.98659,1.00209,0.50821,0.44601,0.43403,0.26371,1.41431,1.64919,1.12392,0.0006337,0.0006337,0.0006337
113,1923.77,1.19516,1.05503,0.99657,0.59019,0.42337,0.43504,0.2581,1.43794,1.68837,1.13516,0.0006304,0.0006304,0.0006304
114,1940.84,1.22026,1.0409,1.01457,0.52342,0.41343,0.41537,0.25753,1.39423,1.6925,1.10873,0.0006271,0.0006271,0.0006271
115,1957.91,1.20121,1.00605,0.99984,0.56288,0.41079,0.44089,0.26921,1.39589,1.66856,1.1261,0.0006238,0.0006238,0.0006238
116,1974.78,1.17982,1.01155,1.01233,0.53241,0.39141,0.40129,0.24645,1.41412,1.76223,1.13846,0.0006205,0.0006205,0.0006205
117,1991.72,1.15768,0.97416,0.99289,0.58951,0.39574,0.4222,0.25863,1.3998,1.66724,1.13002,0.0006172,0.0006172,0.0006172
118,2008.71,1.18465,1.01434,0.99985,0.55505,0.43007,0.44011,0.26482,1.40516,1.68345,1.11213,0.0006139,0.0006139,0.0006139
119,2025.91,1.13935,0.97457,0.99421,0.58542,0.41152,0.43254,0.26158,1.40155,1.76535,1.11312,0.0006106,0.0006106,0.0006106
120,2043.14,1.19598,0.99864,0.99694,0.5344,0.46175,0.4775,0.2892,1.4025,1.6195,1.11972,0.0006073,0.0006073,0.0006073
121,2060.31,1.16533,0.98792,0.9871,0.5713,0.45955,0.45975,0.27629,1.39998,1.68337,1.10917,0.000604,0.000604,0.000604
122,2077.2,1.15167,0.97633,0.99892,0.59596,0.44538,0.46383,0.28417,1.38127,1.65788,1.0971,0.0006007,0.0006007,0.0006007
123,2094.37,1.1831,1.00038,0.99364,0.53149,0.48048,0.4663,0.28413,1.36649,1.61722,1.08844,0.0005974,0.0005974,0.0005974
124,2111.32,1.13427,0.94282,0.98908,0.57216,0.44743,0.45299,0.27455,1.39168,1.66424,1.11211,0.0005941,0.0005941,0.0005941
125,2128.43,1.14881,0.94671,0.98021,0.58258,0.44726,0.45537,0.28089,1.35012,1.60371,1.09915,0.0005908,0.0005908,0.0005908
126,2145.3,1.13633,0.92716,0.98168,0.56686,0.43637,0.4569,0.28513,1.41444,1.61732,1.13671,0.0005875,0.0005875,0.0005875
127,2162.15,1.14751,0.9394,0.98579,0.53369,0.46128,0.46296,0.28456,1.39701,1.61827,1.12702,0.0005842,0.0005842,0.0005842
128,2179.46,1.12096,0.90471,0.99045,0.58149,0.40714,0.4274,0.26358,1.40545,1.69402,1.12903,0.0005809,0.0005809,0.0005809
129,2196.63,1.14921,0.95393,0.97914,0.60502,0.4355,0.45999,0.27414,1.43008,1.61844,1.13833,0.0005776,0.0005776,0.0005776
130,2213.64,1.13512,0.93815,0.98658,0.57047,0.41789,0.42748,0.26314,1.38869,1.66947,1.11065,0.0005743,0.0005743,0.0005743
131,2230.81,1.15506,0.94445,0.98343,0.53877,0.4264,0.43751,0.27262,1.38538,1.63763,1.10532,0.000571,0.000571,0.000571
132,2247.75,1.17783,0.95881,0.9943,0.52681,0.43227,0.44822,0.2753,1.38681,1.62044,1.11637,0.0005677,0.0005677,0.0005677
133,2264.87,1.12807,0.92343,0.98385,0.59766,0.43344,0.45704,0.28165,1.41809,1.63773,1.1311,0.0005644,0.0005644,0.0005644
134,2282.05,1.14009,0.91886,0.98162,0.50901,0.48138,0.45285,0.27549,1.40426,1.64625,1.13142,0.0005611,0.0005611,0.0005611
135,2298.86,1.12483,0.91128,0.98677,0.57929,0.4268,0.45983,0.28379,1.35815,1.60177,1.10113,0.0005578,0.0005578,0.0005578
136,2315.86,1.11191,0.89934,0.97546,0.57548,0.44403,0.45616,0.28016,1.38374,1.66867,1.11093,0.0005545,0.0005545,0.0005545
137,2332.92,1.10676,0.88619,0.97937,0.62787,0.43877,0.46524,0.28805,1.37334,1.62815,1.09927,0.0005512,0.0005512,0.0005512
138,2349.83,1.10783,0.87821,0.97463,0.60696,0.41576,0.46141,0.2884,1.37342,1.61938,1.10568,0.0005479,0.0005479,0.0005479
139,2366.61,1.12484,0.91311,0.97794,0.62255,0.41409,0.47193,0.29072,1.39147,1.62038,1.11295,0.0005446,0.0005446,0.0005446
140,2383.76,1.15796,0.94304,0.9968,0.62789,0.41256,0.47182,0.2833,1.42561,1.67185,1.11998,0.0005413,0.0005413,0.0005413
141,2400.65,1.12208,0.85661,0.97652,0.52343,0.45697,0.45428,0.27765,1.42552,1.69198,1.117,0.000538,0.000538,0.000538
142,2417.69,1.11068,0.86296,0.96219,0.53021,0.47161,0.45714,0.28411,1.39137,1.60083,1.12833,0.0005347,0.0005347,0.0005347
143,2434.69,1.1169,0.8785,0.96959,0.50472,0.49776,0.47411,0.294,1.3896,1.61188,1.11867,0.0005314,0.0005314,0.0005314
144,2451.89,1.09855,0.86671,0.97519,0.61646,0.42753,0.45745,0.28635,1.37922,1.62482,1.10196,0.0005281,0.0005281,0.0005281
145,2468.72,1.11186,0.86049,0.98345,0.54787,0.45389,0.44891,0.28007,1.39635,1.59987,1.10548,0.0005248,0.0005248,0.0005248
146,2485.8,1.10031,0.86396,0.97109,0.59691,0.44056,0.45589,0.26785,1.39985,1.66693,1.11268,0.0005215,0.0005215,0.0005215
147,2502.79,1.08444,0.85384,0.95787,0.53634,0.46964,0.47384,0.29186,1.34722,1.63674,1.0876,0.0005182,0.0005182,0.0005182
148,2519.63,1.11988,0.8554,0.96851,0.61874,0.41773,0.46547,0.28491,1.35914,1.61012,1.09203,0.0005149,0.0005149,0.0005149
149,2536.62,1.09724,0.87085,0.96673,0.54308,0.45362,0.45394,0.2835,1.37401,1.67574,1.10699,0.0005116,0.0005116,0.0005116
150,2553.82,1.10982,0.88662,0.96963,0.53319,0.47202,0.45951,0.28218,1.36838,1.67195,1.11182,0.0005083,0.0005083,0.0005083
151,2571.02,1.104,0.85149,0.95956,0.53963,0.45816,0.46233,0.28354,1.36649,1.62255,1.10168,0.000505,0.000505,0.000505
152,2587.87,1.10306,0.8603,0.95902,0.58351,0.43346,0.46575,0.28166,1.3807,1.6425,1.11362,0.0005017,0.0005017,0.0005017
153,2605.42,1.08448,0.8329,0.95889,0.60709,0.41645,0.46876,0.28457,1.39672,1.59076,1.13341,0.0004984,0.0004984,0.0004984
154,2622.51,1.08086,0.82492,0.96054,0.57041,0.46317,0.47515,0.28953,1.36385,1.59335,1.10653,0.0004951,0.0004951,0.0004951
155,2639.77,1.07784,0.81122,0.95522,0.57845,0.44126,0.46694,0.28324,1.38658,1.63645,1.1213,0.0004918,0.0004918,0.0004918
156,2656.62,1.06949,0.83365,0.96679,0.55149,0.45503,0.4546,0.27838,1.37576,1.65991,1.11329,0.0004885,0.0004885,0.0004885
157,2673.55,1.09205,0.84381,0.95971,0.6197,0.41307,0.45512,0.28228,1.35541,1.67348,1.10225,0.0004852,0.0004852,0.0004852
158,2690.37,1.08231,0.82561,0.95355,0.51873,0.48101,0.46913,0.29071,1.36461,1.60734,1.09439,0.0004819,0.0004819,0.0004819
159,2707.5,1.05666,0.79595,0.96197,0.58889,0.4466,0.47824,0.29527,1.38475,1.62072,1.11355,0.0004786,0.0004786,0.0004786
160,2724.57,1.05257,0.81105,0.95802,0.60829,0.45497,0.47284,0.29678,1.32398,1.63563,1.08797,0.0004753,0.0004753,0.0004753
161,2741.83,1.03691,0.81614,0.95022,0.52968,0.43436,0.44973,0.28434,1.33612,1.69008,1.1049,0.000472,0.000472,0.000472
162,2759.09,1.05889,0.82442,0.95669,0.56262,0.4505,0.45338,0.28352,1.35413,1.64534,1.1081,0.0004687,0.0004687,0.0004687
163,2776.14,1.06937,0.81712,0.94787,0.51639,0.46555,0.44321,0.27404,1.3705,1.66768,1.10731,0.0004654,0.0004654,0.0004654
164,2793.25,1.04925,0.78565,0.94994,0.59477,0.46883,0.47215,0.29113,1.37031,1.67236,1.11633,0.0004621,0.0004621,0.0004621
165,2810.19,1.0562,0.79406,0.95085,0.53463,0.4779,0.4546,0.28786,1.33484,1.60198,1.10008,0.0004588,0.0004588,0.0004588
166,2827.01,1.07355,0.82397,0.95264,0.56466,0.44536,0.4556,0.28339,1.35606,1.71952,1.1035,0.0004555,0.0004555,0.0004555
167,2844.28,1.08279,0.81993,0.95527,0.62782,0.43605,0.47868,0.29946,1.35349,1.54664,1.11172,0.0004522,0.0004522,0.0004522
168,2861.3,1.05053,0.79002,0.95363,0.60275,0.4765,0.48626,0.30194,1.36257,1.59305,1.11769,0.0004489,0.0004489,0.0004489
169,2878.26,1.04811,0.7898,0.94101,0.54948,0.4752,0.48294,0.30434,1.35637,1.60689,1.10135,0.0004456,0.0004456,0.0004456
170,2895.43,1.02283,0.76629,0.93612,0.56841,0.4734,0.48925,0.31278,1.37096,1.60066,1.1087,0.0004423,0.0004423,0.0004423
171,2912.48,1.03217,0.782,0.93747,0.56559,0.46768,0.47863,0.2958,1.38825,1.64195,1.11006,0.000439,0.000439,0.000439
172,2929.43,1.05093,0.77334,0.93894,0.57711,0.43768,0.4707,0.29468,1.36259,1.5852,1.09943,0.0004357,0.0004357,0.0004357
173,2946.45,1.0092,0.73745,0.93975,0.64087,0.4155,0.47474,0.30084,1.36678,1.58878,1.10478,0.0004324,0.0004324,0.0004324
174,2963.5,1.0729,0.80071,0.94837,0.63076,0.4137,0.47932,0.30121,1.35257,1.55552,1.09812,0.0004291,0.0004291,0.0004291
175,2980.48,1.05048,0.7969,0.95091,0.5559,0.46819,0.46735,0.28991,1.36318,1.61537,1.10455,0.0004258,0.0004258,0.0004258
176,2997.41,1.03933,0.76121,0.95066,0.56807,0.45354,0.46597,0.29002,1.35326,1.6554,1.09253,0.0004225,0.0004225,0.0004225
177,3014.39,1.02606,0.78239,0.94053,0.61569,0.43768,0.47318,0.29134,1.36009,1.60341,1.10442,0.0004192,0.0004192,0.0004192
178,3031.18,1.03998,0.79369,0.93848,0.55826,0.47602,0.47845,0.29517,1.36472,1.59002,1.1042,0.0004159,0.0004159,0.0004159
179,3048.21,1.04659,0.7762,0.94305,0.62776,0.455,0.48614,0.29552,1.36094,1.57289,1.09507,0.0004126,0.0004126,0.0004126
180,3065.1,1.02575,0.75875,0.93995,0.54372,0.49081,0.47278,0.28892,1.34794,1.65537,1.08753,0.0004093,0.0004093,0.0004093
181,3081.87,1.03942,0.75844,0.94082,0.608,0.42782,0.4592,0.27824,1.3786,1.69983,1.10216,0.000406,0.000406,0.000406
182,3099.13,1.0208,0.7263,0.93136,0.58262,0.46295,0.47343,0.29539,1.37767,1.64848,1.10978,0.0004027,0.0004027,0.0004027
183,3116.3,1.00978,0.73913,0.93326,0.5873,0.45074,0.47043,0.29563,1.38203,1.62009,1.12567,0.0003994,0.0003994,0.0003994
184,3133.29,1.00831,0.73198,0.93472,0.60102,0.45789,0.47969,0.30096,1.38117,1.6468,1.11617,0.0003961,0.0003961,0.0003961
185,3150.42,1.02704,0.75029,0.93667,0.63925,0.43419,0.47458,0.29543,1.37582,1.64135,1.10703,0.0003928,0.0003928,0.0003928
