epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,42.5173,1.76781,5.50745,1.24704,0.24885,0.07028,0.09134,0.04704,1.59882,4.11724,1.12691,0.00036744,0.00036744,0.00036744
2,60.2498,1.77255,4.52517,1.24328,0.46852,0.15059,0.10528,0.05369,1.65378,3.81666,1.21217,0.000735339,0.000735339,0.000735339
3,77.7075,1.82534,4.03311,1.29181,0.17542,0.21317,0.11703,0.06471,1.68396,2.93614,1.28627,0.00110079,0.00110079,0.00110079
4,94.6941,1.86479,3.71149,1.32168,0.15125,0.23748,0.13175,0.0688,1.69858,2.6003,1.27642,0.0011,0.0011,0.0011
5,111.715,1.82472,3.24684,1.32861,0.26495,0.2465,0.16846,0.09065,1.68968,2.52041,1.28665,0.00109633,0.00109633,0.00109633
6,128.881,1.76412,2.96823,1.31315,0.27857,0.28031,0.20448,0.10787,1.64114,2.74202,1.26131,0.00109267,0.00109267,0.00109267
7,145.854,1.73931,2.83526,1.30542,0.27464,0.25994,0.18902,0.10854,1.55664,2.4409,1.21696,0.001089,0.001089,0.001089
8,162.809,1.73642,2.6921,1.28042,0.27421,0.31617,0.20456,0.11347,1.60037,2.27636,1.22285,0.00108534,0.00108534,0.00108534
9,179.881,1.73273,2.54854,1.26002,0.36949,0.31765,0.25848,0.144,1.57673,2.2302,1.21309,0.00108167,0.00108167,0.00108167
10,196.909,1.70915,2.49704,1.28299,0.41958,0.30023,0.26292,0.14449,1.56799,2.2377,1.22985,0.001078,0.001078,0.001078
11,213.939,1.65517,2.35113,1.2545,0.35696,0.29605,0.24322,0.13784,1.58303,2.21552,1.23857,0.00107434,0.00107434,0.00107434
12,231.021,1.68542,2.35965,1.26874,0.3063,0.36997,0.25614,0.14545,1.54794,2.29996,1.23657,0.00107067,0.00107067,0.00107067
13,248.285,1.66228,2.33587,1.27321,0.29989,0.31472,0.24878,0.13294,1.56604,2.23722,1.21424,0.001067,0.001067,0.001067
14,265.375,1.67769,2.27245,1.24606,0.35691,0.32641,0.25657,0.14058,1.59467,2.1352,1.24379,0.00106334,0.00106334,0.00106334
15,282.371,1.6223,2.21676,1.24543,0.38358,0.32235,0.27713,0.16245,1.54128,2.07959,1.20813,0.00105967,0.00105967,0.00105967
16,299.589,1.62328,2.21335,1.24862,0.37558,0.36145,0.30346,0.17276,1.51554,2.09312,1.21989,0.00105601,0.00105601,0.00105601
17,316.427,1.62993,2.11919,1.22347,0.42061,0.35621,0.2944,0.14831,1.66101,2.09392,1.23416,0.00105234,0.00105234,0.00105234
18,333.391,1.57865,2.12546,1.21575,0.44441,0.33526,0.27492,0.15566,1.52643,2.18736,1.20133,0.00104867,0.00104867,0.00104867
19,350.589,1.62009,2.12076,1.23569,0.37998,0.38356,0.29368,0.16391,1.51021,2.06786,1.20464,0.00104501,0.00104501,0.00104501
20,367.614,1.59347,2.03829,1.21246,0.37869,0.3452,0.28565,0.16027,1.53162,2.07146,1.20531,0.00104134,0.00104134,0.00104134
21,384.557,1.55775,2.01761,1.19164,0.32018,0.37337,0.29205,0.17468,1.47724,2.0352,1.19413,0.00103767,0.00103767,0.00103767
22,401.735,1.57946,2.01958,1.18717,0.42903,0.35115,0.31002,0.17295,1.5314,2.04666,1.19774,0.00103401,0.00103401,0.00103401
23,418.828,1.57975,1.9523,1.18053,0.41085,0.3978,0.32511,0.19021,1.49013,2.00939,1.1933,0.00103034,0.00103034,0.00103034
24,435.775,1.59702,1.94061,1.20531,0.43639,0.38732,0.34557,0.20177,1.48476,1.91026,1.18727,0.00102668,0.00102668,0.00102668
25,452.849,1.52872,1.88781,1.20322,0.38759,0.37772,0.33574,0.19579,1.47798,1.93407,1.16164,0.00102301,0.00102301,0.00102301
