epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,1508.88,1.21083,0.93838,0.96994,0.53802,0.39594,0.39409,0.22885,1.53116,1.73456,1.15865,0.000711373,0.000711373,0.000711373
111,1522.47,1.23287,0.91213,0.96529,0.61564,0.42365,0.41974,0.24427,1.4734,1.60436,1.11022,0.000707707,0.000707707,0.000707707
112,1536.02,1.20547,0.89705,0.95139,0.5588,0.43061,0.42895,0.25348,1.45318,1.63381,1.12805,0.000704041,0.000704041,0.000704041
113,1549.84,1.18738,0.88758,0.95893,0.60727,0.41617,0.41959,0.24403,1.45658,1.66543,1.11381,0.000700374,0.000700374,0.000700374
114,1563.27,1.18226,0.87907,0.94448,0.58351,0.43562,0.4462,0.26192,1.4542,1.57962,1.13847,0.000696708,0.000696708,0.000696708
115,1577.19,1.19776,0.88987,0.95265,0.56728,0.44815,0.44974,0.25412,1.51297,1.66901,1.15597,0.000693042,0.000693042,0.000693042
116,1590.79,1.2116,0.87928,0.96642,0.62545,0.39358,0.43766,0.26174,1.46727,1.67333,1.13813,0.000689376,0.000689376,0.000689376
117,1604.47,1.18322,0.85979,0.95471,0.57116,0.41543,0.41114,0.24483,1.49749,1.6998,1.14123,0.000685709,0.000685709,0.000685709
118,1618.05,1.17467,0.85514,0.96839,0.59687,0.42299,0.44144,0.25857,1.50359,1.71447,1.15253,0.000682043,0.000682043,0.000682043
119,1631.81,1.2115,0.88202,0.95281,0.60844,0.3952,0.41067,0.24122,1.45884,1.73532,1.10339,0.000678377,0.000678377,0.000678377
120,1645.39,1.1308,0.82846,0.93571,0.5218,0.41455,0.39696,0.23581,1.46349,1.82358,1.12972,0.00067471,0.00067471,0.00067471
121,1659.05,1.14369,0.84666,0.96523,0.61664,0.4153,0.42504,0.24843,1.45788,1.66846,1.12087,0.000671044,0.000671044,0.000671044
122,1672.72,1.17514,0.84333,0.94289,0.60042,0.4377,0.42551,0.24747,1.47591,1.72887,1.12147,0.000667378,0.000667378,0.000667378
123,1686.4,1.16209,0.85134,0.95201,0.58061,0.41329,0.42461,0.24718,1.46762,1.74052,1.11653,0.000663711,0.000663711,0.000663711
124,1699.91,1.15073,0.82442,0.94597,0.50814,0.45385,0.43366,0.24805,1.46557,1.62767,1.10471,0.000660045,0.000660045,0.000660045
125,1713.68,1.16043,0.84047,0.95344,0.65745,0.39171,0.42747,0.25393,1.42072,1.61886,1.08879,0.000656379,0.000656379,0.000656379
126,1727.45,1.15686,0.8536,0.95529,0.53239,0.43452,0.41744,0.238,1.48509,1.59813,1.12558,0.000652712,0.000652712,0.000652712
127,1740.97,1.1344,0.81108,0.94359,0.56298,0.44112,0.43191,0.25312,1.49953,1.66803,1.13785,0.000649046,0.000649046,0.000649046
128,1754.6,1.19242,0.8482,0.94722,0.5866,0.44691,0.43324,0.25117,1.43649,1.576,1.11459,0.00064538,0.00064538,0.00064538
129,1768.08,1.15902,0.82801,0.94798,0.63226,0.4402,0.43591,0.24607,1.51666,1.66821,1.14215,0.000641714,0.000641714,0.000641714
130,1781.73,1.15132,0.8042,0.92228,0.57761,0.46184,0.43046,0.25421,1.46102,1.71868,1.13226,0.000638047,0.000638047,0.000638047
131,1795.27,1.13989,0.80755,0.93852,0.67349,0.38888,0.44186,0.26479,1.44479,1.70601,1.11052,0.000634381,0.000634381,0.000634381
132,1809.19,1.14079,0.8227,0.94167,0.58741,0.41574,0.4291,0.24917,1.47626,1.6613,1.11493,0.000630715,0.000630715,0.000630715
133,1822.83,1.08657,0.80005,0.93198,0.57359,0.41111,0.40878,0.24482,1.46676,1.74278,1.12073,0.000627048,0.000627048,0.000627048
134,1836.49,1.12651,0.81095,0.93012,0.60291,0.39099,0.40577,0.2389,1.52845,1.65144,1.17149,0.000623382,0.000623382,0.000623382
135,1850.14,1.12597,0.79859,0.92605,0.553,0.43296,0.41961,0.24333,1.56614,1.6381,1.19061,0.000619716,0.000619716,0.000619716
136,1864.07,1.08732,0.77811,0.92702,0.61808,0.41428,0.43999,0.25666,1.48768,1.5493,1.1434,0.000616049,0.000616049,0.000616049
137,1877.62,1.11963,0.78294,0.92454,0.58105,0.43665,0.43986,0.26815,1.46572,1.51748,1.14245,0.000612383,0.000612383,0.000612383
138,1891.44,1.13907,0.7986,0.94416,0.63922,0.40626,0.44285,0.26315,1.49198,1.5586,1.13434,0.000608717,0.000608717,0.000608717
139,1905.27,1.12814,0.79813,0.92811,0.56224,0.43112,0.42352,0.24489,1.50281,1.70001,1.14023,0.000605051,0.000605051,0.000605051
140,1918.84,1.11736,0.79464,0.92279,0.58651,0.43868,0.42603,0.25222,1.45777,1.67316,1.11587,0.000601384,0.000601384,0.000601384
141,1932.47,1.12852,0.78556,0.9217,0.61669,0.40639,0.42901,0.24714,1.49704,1.68637,1.13215,0.000597718,0.000597718,0.000597718
142,1946.07,1.09205,0.7743,0.93183,0.59477,0.40844,0.41664,0.24693,1.46493,1.65553,1.12014,0.000594052,0.000594052,0.000594052
143,1959.7,1.1099,0.77891,0.91669,0.61196,0.43381,0.44401,0.26032,1.47654,1.66991,1.12853,0.000590385,0.000590385,0.000590385
144,1973.4,1.10951,0.8016,0.92637,0.66878,0.3971,0.42559,0.24576,1.47549,1.63324,1.11176,0.000586719,0.000586719,0.000586719
145,1987,1.10278,0.77814,0.92246,0.64842,0.42656,0.43698,0.25849,1.46882,1.67087,1.11613,0.000583053,0.000583053,0.000583053
146,2000.65,1.10268,0.77997,0.91757,0.52023,0.43351,0.4249,0.24834,1.46902,1.7387,1.12193,0.000579386,0.000579386,0.000579386
147,2014.43,1.0814,0.76876,0.92383,0.61913,0.41718,0.4288,0.25603,1.46136,1.6903,1.11025,0.00057572,0.00057572,0.00057572
148,2027.99,1.11576,0.77128,0.92904,0.57636,0.40176,0.42102,0.24588,1.48216,1.69834,1.11677,0.000572054,0.000572054,0.000572054
149,2041.67,1.12837,0.78442,0.93399,0.52441,0.459,0.43995,0.26193,1.42443,1.56524,1.0978,0.000568388,0.000568388,0.000568388
150,2055.06,1.11582,0.77598,0.92397,0.54329,0.46151,0.44916,0.26407,1.45684,1.54807,1.10877,0.000564721,0.000564721,0.000564721
151,2068.53,1.06876,0.74131,0.92755,0.55406,0.41565,0.39084,0.23658,1.4703,1.79037,1.12642,0.000561055,0.000561055,0.000561055
152,2082.25,1.04887,0.72187,0.90521,0.59717,0.43509,0.44312,0.26642,1.4677,1.67948,1.14188,0.000557389,0.000557389,0.000557389
153,2095.83,1.05024,0.74194,0.93109,0.56174,0.45491,0.45889,0.27175,1.44404,1.58838,1.13052,0.000553722,0.000553722,0.000553722
154,2109.58,1.06337,0.7429,0.91012,0.58052,0.44679,0.44599,0.25222,1.48141,1.69498,1.13009,0.000550056,0.000550056,0.000550056
155,2123.27,1.09284,0.75439,0.91291,0.59143,0.4317,0.45631,0.27152,1.43837,1.60248,1.12791,0.00054639,0.00054639,0.00054639
156,2136.97,1.05483,0.73108,0.91246,0.64766,0.42979,0.46398,0.27751,1.47248,1.71247,1.14732,0.000542723,0.000542723,0.000542723
157,2150.86,1.06875,0.7256,0.91391,0.56639,0.4484,0.43808,0.25757,1.45309,1.7648,1.12513,0.000539057,0.000539057,0.000539057
158,2164.43,1.1041,0.72798,0.90902,0.58326,0.41523,0.41999,0.24685,1.45472,1.75594,1.12176,0.000535391,0.000535391,0.000535391
159,2177.93,1.08498,0.71569,0.91646,0.64233,0.40796,0.43358,0.25664,1.44339,1.69275,1.12138,0.000531725,0.000531725,0.000531725
160,2191.52,1.06133,0.71508,0.90274,0.54196,0.47592,0.45252,0.27325,1.44881,1.61644,1.1248,0.000528058,0.000528058,0.000528058
161,2205.15,1.06107,0.72821,0.91336,0.58385,0.42678,0.4575,0.27502,1.42378,1.62559,1.1056,0.000524392,0.000524392,0.000524392
162,2218.67,1.04869,0.7178,0.91948,0.59038,0.42394,0.44457,0.26246,1.44943,1.67739,1.1113,0.000520726,0.000520726,0.000520726
163,2232.45,1.06127,0.74477,0.92168,0.57108,0.43891,0.4681,0.28186,1.41652,1.58756,1.10203,0.000517059,0.000517059,0.000517059
164,2246.3,1.02954,0.69744,0.89617,0.61721,0.41972,0.44726,0.2607,1.46244,1.71902,1.12232,0.000513393,0.000513393,0.000513393
165,2259.93,1.04017,0.68876,0.89934,0.58877,0.43354,0.4468,0.26001,1.48846,1.69569,1.13125,0.000509727,0.000509727,0.000509727
166,2273.58,1.05007,0.71373,0.91959,0.61734,0.43168,0.45628,0.27027,1.43766,1.59614,1.12568,0.00050606,0.00050606,0.00050606
167,2287.29,1.05495,0.70793,0.90471,0.512,0.50644,0.47065,0.28172,1.42948,1.54639,1.11435,0.000502394,0.000502394,0.000502394
168,2300.9,1.02155,0.69873,0.90345,0.58426,0.46419,0.45808,0.2714,1.43198,1.63193,1.11828,0.000498728,0.000498728,0.000498728
169,2314.54,1.04227,0.68296,0.89911,0.60802,0.43742,0.44876,0.2672,1.43701,1.64333,1.11797,0.000495062,0.000495062,0.000495062
170,2328.05,1.0131,0.68943,0.91116,0.61471,0.41914,0.44206,0.26399,1.45952,1.57786,1.12529,0.000491395,0.000491395,0.000491395
171,2341.59,1.0101,0.66289,0.89516,0.59388,0.41155,0.44069,0.25655,1.45465,1.6534,1.12244,0.000487729,0.000487729,0.000487729
172,2355.23,1.0549,0.70307,0.90831,0.61131,0.42341,0.43909,0.26079,1.45827,1.7057,1.12364,0.000484063,0.000484063,0.000484063
173,2368.98,1.05128,0.69231,0.90125,0.66128,0.41419,0.42827,0.25981,1.44998,1.70025,1.1222,0.000480396,0.000480396,0.000480396
174,2382.52,1.03154,0.70521,0.90679,0.65461,0.39366,0.43754,0.26244,1.47529,1.7372,1.14631,0.00047673,0.00047673,0.00047673
175,2396.09,1.04387,0.68549,0.90343,0.60496,0.44164,0.44844,0.26992,1.44989,1.71938,1.13043,0.000473064,0.000473064,0.000473064
176,2409.53,0.9931,0.66267,0.90907,0.54981,0.44424,0.43877,0.26557,1.4562,1.72728,1.126,0.000469397,0.000469397,0.000469397
177,2423.1,1.0062,0.67726,0.90473,0.51426,0.48262,0.43195,0.25804,1.45635,1.78492,1.122,0.000465731,0.000465731,0.000465731
178,2436.89,1.02309,0.68661,0.90524,0.62764,0.42795,0.44255,0.26417,1.45605,1.70746,1.11429,0.000462065,0.000462065,0.000462065
179,2450.5,1.00453,0.66987,0.90321,0.65854,0.42611,0.44431,0.26195,1.47998,1.57576,1.15761,0.000458399,0.000458399,0.000458399
180,2464.09,0.99426,0.64722,0.89701,0.65542,0.43627,0.45298,0.26688,1.46707,1.59908,1.14621,0.000454732,0.000454732,0.000454732
181,2477.69,1.03269,0.69057,0.90366,0.616,0.42438,0.44738,0.26104,1.49543,1.64392,1.16544,0.000451066,0.000451066,0.000451066
182,2491.26,0.98131,0.65296,0.89428,0.5987,0.43137,0.44589,0.26291,1.47813,1.69657,1.16436,0.0004474,0.0004474,0.0004474
183,2505.11,1.01996,0.65462,0.90244,0.5711,0.45702,0.45882,0.27479,1.45613,1.67215,1.14271,0.000443733,0.000443733,0.000443733
184,2518.68,1.00618,0.66036,0.89747,0.62134,0.41867,0.45474,0.26994,1.44304,1.55725,1.11325,0.000440067,0.000440067,0.000440067
