epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.8732,2.01055,4.46793,1.24178,0.00242,0.24503,0.04718,0.02134,1.55994,3.99885,1.05405,0.000363948,0.000363948,0.000363948
2,25.7402,1.97677,3.51838,1.20896,0.13706,0.14848,0.08446,0.04591,1.7141,3.18022,1.19051,0.000731858,0.000731858,0.000731858
3,38.2177,1.95274,3.10878,1.21124,0.16794,0.20867,0.09349,0.05092,1.84819,2.70785,1.21564,0.00109732,0.00109732,0.00109732
4,51.8384,1.95636,3.06452,1.19949,0.20313,0.193,0.12372,0.05999,1.83283,3.69948,1.21871,0.0011,0.0011,0.0011
5,64.0916,1.98035,2.86631,1.24539,0.28313,0.25546,0.16093,0.08316,1.74003,2.50757,1.19868,0.00109633,0.00109633,0.00109633
6,77.5321,1.92808,2.70365,1.22392,0.30325,0.22811,0.17429,0.09035,1.76196,2.28972,1.18131,0.00109267,0.00109267,0.00109267
7,90.2787,1.94585,2.55219,1.21732,0.33798,0.26405,0.20045,0.11023,1.64837,2.15961,1.13679,0.001089,0.001089,0.001089
8,103.538,1.87441,2.4289,1.17643,0.29218,0.22229,0.18172,0.10154,1.71119,2.54318,1.18924,0.00108534,0.00108534,0.00108534
9,116.244,1.91902,2.47066,1.22091,0.30561,0.27049,0.19377,0.10242,1.76738,2.58425,1.19572,0.00108167,0.00108167,0.00108167
10,129.267,1.86971,2.28152,1.17526,0.29592,0.29613,0.2051,0.11103,1.66917,2.15188,1.14082,0.001078,0.001078,0.001078
11,142.234,1.87159,2.30327,1.19367,0.36695,0.29249,0.2647,0.1429,1.66808,1.99687,1.17114,0.00107434,0.00107434,0.00107434
12,154.829,1.80086,2.23789,1.18829,0.3235,0.26566,0.21789,0.11655,1.66689,2.14541,1.17275,0.00107067,0.00107067,0.00107067
13,167.441,1.82327,2.1616,1.19829,0.30645,0.29241,0.2197,0.12334,1.6041,2.11761,1.11194,0.001067,0.001067,0.001067
14,180.412,1.81769,2.14648,1.17494,0.37482,0.33478,0.25776,0.14242,1.616,2.02054,1.10996,0.00106334,0.00106334,0.00106334
15,193.414,1.82189,2.15348,1.16162,0.3933,0.27526,0.24897,0.13657,1.5906,2.0861,1.11507,0.00105967,0.00105967,0.00105967
16,206.453,1.77263,2.06787,1.16497,0.3605,0.26178,0.22988,0.1225,1.68808,2.3274,1.17524,0.00105601,0.00105601,0.00105601
17,219.813,1.79712,2.04981,1.15799,0.41189,0.29927,0.26948,0.14504,1.6639,1.99752,1.1636,0.00105234,0.00105234,0.00105234
18,232.673,1.73591,1.97839,1.16858,0.40824,0.28333,0.26184,0.14197,1.57422,2.03071,1.10972,0.00104867,0.00104867,0.00104867
19,246.162,1.80165,2.01351,1.16815,0.3421,0.28003,0.23707,0.13012,1.57982,1.98267,1.11182,0.00104501,0.00104501,0.00104501
20,258.7,1.69948,1.91137,1.15164,0.36489,0.30299,0.25639,0.14546,1.54659,1.90775,1.11689,0.00104134,0.00104134,0.00104134
21,272.269,1.76248,1.91843,1.12833,0.38516,0.3094,0.26619,0.14702,1.57858,2.10372,1.11642,0.00103767,0.00103767,0.00103767
22,285.02,1.76748,1.94547,1.12756,0.40742,0.3141,0.26563,0.14177,1.60329,2.05023,1.1364,0.00103401,0.00103401,0.00103401
23,298.074,1.69354,1.89459,1.1264,0.43356,0.28582,0.23196,0.12748,1.58543,2.12469,1.12391,0.00103034,0.00103034,0.00103034
24,310.536,1.71565,1.82627,1.13126,0.44671,0.32036,0.28589,0.1588,1.63716,1.90058,1.12851,0.00102668,0.00102668,0.00102668
25,323.84,1.70526,1.83456,1.11392,0.31712,0.31495,0.25211,0.1448,1.56949,2.09885,1.12206,0.00102301,0.00102301,0.00102301
26,336.313,1.6632,1.79179,1.12053,0.42188,0.36264,0.27762,0.15051,1.55226,2.05863,1.09479,0.00101934,0.00101934,0.00101934
27,349.551,1.63784,1.78514,1.11887,0.45566,0.28661,0.27828,0.1457,1.65347,1.87244,1.13202,0.00101568,0.00101568,0.00101568
28,362,1.6498,1.78245,1.11709,0.3277,0.3328,0.23985,0.1299,1.62985,2.15267,1.13776,0.00101201,0.00101201,0.00101201
29,374.948,1.65968,1.73512,1.09822,0.33367,0.32092,0.26121,0.13253,1.67517,2.16534,1.16786,0.00100834,0.00100834,0.00100834
30,387.564,1.63685,1.72665,1.0997,0.31562,0.31812,0.2393,0.1277,1.56088,2.20561,1.09976,0.00100468,0.00100468,0.00100468
31,400.461,1.65697,1.78817,1.10726,0.41404,0.33589,0.2821,0.14889,1.61324,1.91797,1.11647,0.00100101,0.00100101,0.00100101
32,413.077,1.63644,1.7932,1.11049,0.51589,0.29991,0.28512,0.15606,1.60546,1.95316,1.11185,0.000997345,0.000997345,0.000997345
33,426.492,1.62271,1.66661,1.08641,0.45484,0.26952,0.23676,0.12879,1.58671,2.10223,1.11257,0.000993678,0.000993678,0.000993678
34,438.698,1.59161,1.69121,1.09719,0.37627,0.30977,0.27126,0.14616,1.6743,2.02584,1.1634,0.000990012,0.000990012,0.000990012
