epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,1180.81,1.44398,1.37837,1.04625,0.46162,0.34556,0.35699,0.1936,1.6182,1.83565,1.15521,0.000792032,0.000792032,0.000792032
89,1194.01,1.4542,1.37922,1.02568,0.49804,0.39804,0.37413,0.20343,1.62247,1.78199,1.13586,0.000788366,0.000788366,0.000788366
90,1207.09,1.48807,1.38477,1.04526,0.41289,0.4294,0.36863,0.20501,1.55773,1.74776,1.10544,0.000784699,0.000784699,0.000784699
91,1220.2,1.50258,1.41372,1.05337,0.49078,0.36075,0.36505,0.19554,1.60625,1.78409,1.13212,0.000781033,0.000781033,0.000781033
92,1233.32,1.51521,1.36751,1.04659,0.4679,0.38374,0.35582,0.18804,1.57121,1.73182,1.09618,0.000777367,0.000777367,0.000777367
93,1246.59,1.52447,1.4345,1.05488,0.45849,0.38383,0.35621,0.19408,1.54891,1.80462,1.11531,0.0007737,0.0007737,0.0007737
94,1259.55,1.47043,1.32676,1.01338,0.43676,0.37396,0.33251,0.1847,1.55118,1.7788,1.10069,0.000770034,0.000770034,0.000770034
95,1272.7,1.4735,1.3559,1.03623,0.46772,0.37601,0.36542,0.20484,1.55303,1.77441,1.1008,0.000766368,0.000766368,0.000766368
96,1285.72,1.4842,1.38944,1.03648,0.49227,0.34673,0.36783,0.2101,1.57761,1.74382,1.11466,0.000762702,0.000762702,0.000762702
97,1299.03,1.5254,1.42093,1.03933,0.48378,0.37356,0.34622,0.19788,1.54835,1.75579,1.09528,0.000759035,0.000759035,0.000759035
98,1312.06,1.52089,1.3661,1.04479,0.50801,0.35348,0.35042,0.19688,1.57833,1.78342,1.13651,0.000755369,0.000755369,0.000755369
99,1325.08,1.48437,1.3558,1.0415,0.45924,0.35913,0.35276,0.19477,1.56273,1.80196,1.11882,0.000751703,0.000751703,0.000751703
100,1338.12,1.51188,1.35262,1.03575,0.45765,0.40809,0.36844,0.20459,1.54697,1.84806,1.10823,0.000748036,0.000748036,0.000748036
101,1351.37,1.48361,1.31114,1.02081,0.46385,0.40746,0.37323,0.20698,1.53432,1.76828,1.1236,0.00074437,0.00074437,0.00074437
102,1364.54,1.46543,1.30663,1.02636,0.53348,0.34595,0.36967,0.20532,1.55786,1.83003,1.1086,0.000740704,0.000740704,0.000740704
103,1377.92,1.45986,1.29316,1.03139,0.43933,0.41576,0.36258,0.20217,1.52966,1.79107,1.10555,0.000737037,0.000737037,0.000737037
104,1391.14,1.47034,1.30777,1.02048,0.49154,0.3631,0.36726,0.19611,1.62904,1.80957,1.14824,0.000733371,0.000733371,0.000733371
105,1404.23,1.48039,1.29921,1.01275,0.48153,0.41388,0.3755,0.20772,1.54954,1.75841,1.12504,0.000729705,0.000729705,0.000729705
106,1417.27,1.46439,1.31051,1.02177,0.52884,0.3293,0.35309,0.19319,1.57936,1.8078,1.11646,0.000726038,0.000726038,0.000726038
107,1430.34,1.45825,1.29604,1.0332,0.4374,0.39286,0.37662,0.2126,1.55985,1.72428,1.10961,0.000722372,0.000722372,0.000722372
108,1443.63,1.45169,1.26594,1.02782,0.4495,0.40207,0.37555,0.20592,1.53377,1.73298,1.10417,0.000718706,0.000718706,0.000718706
109,1456.74,1.46062,1.2705,1.01267,0.53302,0.37799,0.37197,0.20597,1.53714,1.68913,1.10415,0.00071504,0.00071504,0.00071504
110,1469.94,1.43262,1.284,1.01591,0.47064,0.32861,0.34306,0.18341,1.60281,1.82705,1.11686,0.000711373,0.000711373,0.000711373
111,1483.08,1.45469,1.26852,1.01607,0.46565,0.38768,0.36678,0.20459,1.52625,1.79445,1.08492,0.000707707,0.000707707,0.000707707
112,1496.11,1.43759,1.22926,0.99267,0.52773,0.36838,0.36137,0.2031,1.55904,1.78267,1.09115,0.000704041,0.000704041,0.000704041
113,1509.43,1.44317,1.28026,1.02777,0.4513,0.40477,0.36636,0.19771,1.61989,1.79918,1.13379,0.000700374,0.000700374,0.000700374
114,1522.54,1.44766,1.28058,1.01187,0.54131,0.37665,0.40915,0.22736,1.51566,1.69406,1.09418,0.000696708,0.000696708,0.000696708
115,1535.8,1.44206,1.26778,1.00928,0.43721,0.39835,0.35115,0.19155,1.57023,1.75152,1.11046,0.000693042,0.000693042,0.000693042
116,1548.8,1.4471,1.23511,1.01966,0.50915,0.39418,0.3767,0.20779,1.52006,1.69924,1.08774,0.000689376,0.000689376,0.000689376
117,1561.93,1.4272,1.22336,1.01268,0.50356,0.36669,0.38196,0.21595,1.51983,1.67973,1.08129,0.000685709,0.000685709,0.000685709
118,1574.99,1.40035,1.21227,1.02014,0.52415,0.36256,0.3777,0.21744,1.51563,1.80985,1.08835,0.000682043,0.000682043,0.000682043
119,1588.19,1.48235,1.23467,1.01,0.492,0.38162,0.3721,0.20531,1.55923,1.6759,1.10554,0.000678377,0.000678377,0.000678377
120,1601.3,1.37145,1.16582,0.99199,0.46522,0.38423,0.36397,0.19667,1.58243,1.85179,1.11828,0.00067471,0.00067471,0.00067471
121,1614.41,1.39967,1.19417,1.02524,0.5688,0.37262,0.38278,0.21242,1.53159,1.75422,1.09819,0.000671044,0.000671044,0.000671044
122,1627.51,1.45232,1.19788,1.00336,0.48377,0.39444,0.38302,0.21199,1.54852,1.78333,1.09873,0.000667378,0.000667378,0.000667378
123,1640.65,1.42152,1.21554,1.0048,0.52329,0.3771,0.38485,0.21889,1.52809,1.79681,1.09476,0.000663711,0.000663711,0.000663711
124,1653.61,1.39539,1.16081,0.99823,0.54841,0.35939,0.38247,0.20873,1.55366,1.75539,1.10813,0.000660045,0.000660045,0.000660045
125,1666.81,1.43276,1.20492,1.00988,0.54251,0.33885,0.36622,0.20673,1.5148,1.82117,1.10902,0.000656379,0.000656379,0.000656379
126,1679.99,1.42709,1.22172,1.01894,0.49203,0.35168,0.36095,0.20379,1.52886,1.82366,1.09836,0.000652712,0.000652712,0.000652712
127,1693.16,1.37246,1.15141,0.99659,0.51622,0.36917,0.38656,0.22368,1.52902,1.80331,1.11011,0.000649046,0.000649046,0.000649046
128,1706.28,1.43579,1.184,1.00042,0.50326,0.37566,0.38742,0.22182,1.53255,1.85869,1.10783,0.00064538,0.00064538,0.00064538
129,1719.19,1.39984,1.17434,1.0027,0.50279,0.43286,0.39604,0.2256,1.49817,1.79329,1.09159,0.000641714,0.000641714,0.000641714
130,1732.38,1.38945,1.14179,0.97377,0.54268,0.38337,0.37423,0.20876,1.55039,1.77615,1.0966,0.000638047,0.000638047,0.000638047
131,1745.51,1.39873,1.16221,1.00149,0.51256,0.40073,0.38836,0.22096,1.50318,1.78316,1.08449,0.000634381,0.000634381,0.000634381
132,1758.72,1.40518,1.18346,1.00174,0.50891,0.38815,0.38667,0.22214,1.4956,1.7212,1.08347,0.000630715,0.000630715,0.000630715
133,1771.99,1.36133,1.11995,0.99462,0.51994,0.37195,0.38506,0.21264,1.5593,1.80185,1.09978,0.000627048,0.000627048,0.000627048
134,1785.19,1.40193,1.18183,0.98834,0.50679,0.39027,0.38191,0.21153,1.54801,1.79332,1.09629,0.000623382,0.000623382,0.000623382
135,1798.3,1.38726,1.12252,0.97974,0.50194,0.39259,0.40492,0.23494,1.49732,1.74185,1.08057,0.000619716,0.000619716,0.000619716
136,1811.51,1.35058,1.12479,0.98598,0.47655,0.40306,0.40015,0.22341,1.55522,1.75049,1.11643,0.000616049,0.000616049,0.000616049
137,1824.44,1.39829,1.12564,0.99427,0.51348,0.3965,0.39862,0.2227,1.53793,1.73871,1.10399,0.000612383,0.000612383,0.000612383
138,1837.68,1.38779,1.14806,1.00026,0.55817,0.37921,0.39733,0.22083,1.51754,1.7813,1.08758,0.000608717,0.000608717,0.000608717
139,1850.83,1.36087,1.12441,0.97704,0.53124,0.38514,0.40097,0.22372,1.51359,1.72873,1.08813,0.000605051,0.000605051,0.000605051
140,1863.8,1.38402,1.13016,0.98188,0.5301,0.38569,0.40289,0.22787,1.49075,1.67308,1.08587,0.000601384,0.000601384,0.000601384
141,1876.94,1.41561,1.13219,0.98838,0.46245,0.42148,0.3802,0.2062,1.53348,1.78537,1.09218,0.000597718,0.000597718,0.000597718
142,1890.06,1.35875,1.10409,0.99485,0.48489,0.40491,0.3923,0.22241,1.48182,1.78277,1.07398,0.000594052,0.000594052,0.000594052
143,1903.03,1.35859,1.06388,0.97209,0.49543,0.41349,0.39611,0.22335,1.49591,1.80104,1.07825,0.000590385,0.000590385,0.000590385
144,1916.04,1.34781,1.08984,0.97674,0.49642,0.41369,0.39086,0.22325,1.48511,1.7915,1.06316,0.000586719,0.000586719,0.000586719
145,1929.15,1.3694,1.10806,0.99184,0.58332,0.37226,0.39592,0.22529,1.49228,1.76069,1.06974,0.000583053,0.000583053,0.000583053
146,1942.39,1.36512,1.10893,0.98013,0.51686,0.36739,0.38896,0.22146,1.5303,1.80866,1.08923,0.000579386,0.000579386,0.000579386
147,1955.44,1.34741,1.11774,0.9843,0.53621,0.41116,0.40395,0.22806,1.55121,1.75508,1.12256,0.00057572,0.00057572,0.00057572
148,1968.48,1.37232,1.07685,0.9881,0.45638,0.42207,0.39574,0.22091,1.5414,1.67875,1.08578,0.000572054,0.000572054,0.000572054
149,1981.53,1.3833,1.1147,0.98288,0.52999,0.36267,0.3853,0.21566,1.54929,1.75577,1.09028,0.000568388,0.000568388,0.000568388
150,1994.49,1.38054,1.09781,0.98457,0.60061,0.36867,0.40194,0.2258,1.52665,1.6447,1.08955,0.000564721,0.000564721,0.000564721
151,2007.41,1.31746,1.05501,0.98827,0.51409,0.37711,0.38665,0.22387,1.53774,1.66567,1.09806,0.000561055,0.000561055,0.000561055
152,2020.5,1.30882,1.02495,0.96349,0.51252,0.41336,0.39203,0.2167,1.55485,1.68455,1.09937,0.000557389,0.000557389,0.000557389
153,2033.62,1.31064,1.07015,0.98646,0.57203,0.35127,0.39215,0.21933,1.50937,1.71186,1.09888,0.000553722,0.000553722,0.000553722
154,2046.53,1.31594,1.05029,0.96515,0.5728,0.36193,0.40025,0.23154,1.547,1.71111,1.10962,0.000550056,0.000550056,0.000550056
155,2059.59,1.36887,1.09635,0.976,0.44294,0.43708,0.39503,0.2173,1.52795,1.75462,1.11367,0.00054639,0.00054639,0.00054639
156,2072.76,1.31118,1.0468,0.96871,0.51711,0.37587,0.39141,0.23019,1.46967,1.71074,1.06525,0.000542723,0.000542723,0.000542723
157,2085.85,1.33117,1.03015,0.97036,0.49522,0.41632,0.40452,0.23524,1.48743,1.70449,1.08655,0.000539057,0.000539057,0.000539057
158,2099.11,1.36488,1.06182,0.96887,0.51753,0.35756,0.37928,0.22308,1.51304,1.82622,1.10901,0.000535391,0.000535391,0.000535391
159,2112.24,1.34453,1.04358,0.97206,0.45026,0.40351,0.37366,0.21896,1.46522,1.72489,1.06845,0.000531725,0.000531725,0.000531725
160,2125.36,1.31001,1.01212,0.95858,0.48709,0.37834,0.36754,0.21517,1.46776,1.76732,1.07231,0.000528058,0.000528058,0.000528058
161,2138.44,1.33583,1.05726,0.97695,0.51946,0.37083,0.39241,0.2204,1.49774,1.78164,1.08923,0.000524392,0.000524392,0.000524392
162,2151.42,1.30207,1.03359,0.97775,0.45059,0.42468,0.38893,0.21976,1.51522,1.69211,1.09576,0.000520726,0.000520726,0.000520726
163,2164.5,1.3166,1.06646,0.97246,0.47159,0.39066,0.385,0.21945,1.49901,1.68235,1.08551,0.000517059,0.000517059,0.000517059
164,2177.44,1.30867,1.01874,0.95161,0.48135,0.42754,0.40014,0.23037,1.48987,1.65563,1.07952,0.000513393,0.000513393,0.000513393
165,2190.45,1.28063,0.98266,0.95123,0.58335,0.37381,0.41273,0.23072,1.5278,1.60542,1.10253,0.000509727,0.000509727,0.000509727
166,2203.71,1.32733,1.02759,0.9876,0.56723,0.39285,0.4006,0.22385,1.53675,1.71927,1.09556,0.00050606,0.00050606,0.00050606
167,2216.95,1.30176,1.01881,0.96197,0.56304,0.38622,0.40893,0.2335,1.49097,1.76197,1.0872,0.000502394,0.000502394,0.000502394
168,2230,1.28159,1.00806,0.95813,0.47484,0.39798,0.38303,0.21442,1.52223,1.78721,1.10403,0.000498728,0.000498728,0.000498728
169,2243.18,1.30085,0.99481,0.95674,0.49843,0.39966,0.4006,0.22706,1.51869,1.7071,1.09103,0.000495062,0.000495062,0.000495062
170,2256.37,1.26755,0.99987,0.96941,0.48469,0.40635,0.38224,0.21505,1.53426,1.71883,1.09585,0.000491395,0.000491395,0.000491395
171,2269.42,1.28266,0.96644,0.95481,0.47855,0.3939,0.38023,0.21967,1.48229,1.7142,1.07398,0.000487729,0.000487729,0.000487729
172,2282.56,1.30752,1.00187,0.96221,0.51809,0.41943,0.40703,0.2336,1.50336,1.68048,1.08959,0.000484063,0.000484063,0.000484063
173,2295.66,1.31933,1.00808,0.96268,0.53374,0.40872,0.39143,0.21625,1.53201,1.78672,1.09284,0.000480396,0.000480396,0.000480396
174,2308.74,1.29952,1.002,0.96071,0.54095,0.38514,0.38254,0.22001,1.50268,1.74211,1.07698,0.00047673,0.00047673,0.00047673
175,2321.71,1.29918,0.97453,0.94879,0.50958,0.39794,0.39271,0.22831,1.5033,1.69052,1.0936,0.000473064,0.000473064,0.000473064
176,2334.67,1.27978,0.98796,0.9769,0.47521,0.40491,0.39464,0.22638,1.51982,1.77549,1.08305,0.000469397,0.000469397,0.000469397
177,2347.67,1.24932,0.97181,0.95942,0.48926,0.42398,0.4038,0.23331,1.49387,1.73466,1.0907,0.000465731,0.000465731,0.000465731
178,2361.25,1.29436,0.98537,0.96289,0.48819,0.42685,0.40953,0.22972,1.51247,1.70893,1.07959,0.000462065,0.000462065,0.000462065
179,2374.3,1.27722,0.95187,0.9608,0.5677,0.4014,0.41718,0.23824,1.5022,1.69299,1.07644,0.000458399,0.000458399,0.000458399
180,2387.38,1.25628,0.93844,0.94605,0.52408,0.43016,0.41905,0.24433,1.50545,1.7311,1.07934,0.000454732,0.000454732,0.000454732
181,2400.5,1.29992,0.98503,0.96515,0.55106,0.40242,0.41,0.23402,1.53024,1.79272,1.08839,0.000451066,0.000451066,0.000451066
182,2413.47,1.23205,0.94397,0.94656,0.47554,0.45691,0.41503,0.23241,1.54917,1.74026,1.09966,0.0004474,0.0004474,0.0004474
183,2426.42,1.2957,0.95205,0.96219,0.52552,0.41458,0.41227,0.24025,1.48464,1.69751,1.08723,0.000443733,0.000443733,0.000443733
184,2439.49,1.2768,0.95807,0.9556,0.51342,0.42323,0.41599,0.2316,1.50908,1.65611,1.08199,0.000440067,0.000440067,0.000440067
