epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,946.931,1.41767,1.57209,1.13409,0.40623,0.41538,0.36103,0.21195,1.42773,1.85375,1.16108,0.0008251,0.0008251,0.0008251
55,963.937,1.40024,1.58324,1.12854,0.40659,0.41626,0.35661,0.21527,1.4018,1.81244,1.14716,0.0008218,0.0008218,0.0008218
56,981.026,1.38391,1.5493,1.12178,0.45516,0.3808,0.36289,0.21872,1.41473,1.78783,1.15931,0.0008185,0.0008185,0.0008185
57,998.267,1.4286,1.57447,1.14597,0.51311,0.38095,0.37487,0.21598,1.43954,1.7797,1.15999,0.0008152,0.0008152,0.0008152
58,1015.17,1.35002,1.50982,1.1034,0.47955,0.40551,0.3678,0.21644,1.4632,1.81051,1.16647,0.0008119,0.0008119,0.0008119
59,1032.07,1.41528,1.53198,1.12675,0.48368,0.43344,0.36905,0.21504,1.42806,1.77594,1.16017,0.0008086,0.0008086,0.0008086
60,1049.22,1.42031,1.57151,1.13851,0.45283,0.40282,0.35819,0.21047,1.43924,1.81665,1.17475,0.0008053,0.0008053,0.0008053
61,1066.38,1.38975,1.49214,1.10913,0.46707,0.38829,0.35689,0.21244,1.41628,1.7516,1.1502,0.000802,0.000802,0.000802
62,1083.32,1.38158,1.46114,1.10456,0.49678,0.43753,0.39325,0.23383,1.39065,1.70175,1.15293,0.0007987,0.0007987,0.0007987
63,1100.27,1.34354,1.49583,1.10639,0.4951,0.39903,0.39714,0.23333,1.41611,1.73274,1.14704,0.0007954,0.0007954,0.0007954
64,1117.36,1.38598,1.52986,1.13256,0.47174,0.43499,0.40307,0.24135,1.38684,1.74962,1.12682,0.0007921,0.0007921,0.0007921
65,1134.45,1.36881,1.50139,1.09921,0.48302,0.39837,0.36021,0.2192,1.4004,1.87246,1.14204,0.0007888,0.0007888,0.0007888
66,1151.62,1.3716,1.50743,1.12416,0.48623,0.41388,0.37726,0.22176,1.43032,1.80405,1.1611,0.0007855,0.0007855,0.0007855
67,1168.81,1.37082,1.47539,1.11161,0.53876,0.3814,0.37216,0.22205,1.40576,1.78224,1.14669,0.0007822,0.0007822,0.0007822
68,1185.95,1.35695,1.44544,1.109,0.46487,0.40708,0.37028,0.21721,1.41531,1.84228,1.14699,0.0007789,0.0007789,0.0007789
69,1202.9,1.33257,1.45295,1.07678,0.48461,0.41839,0.39573,0.23662,1.40668,1.73061,1.14174,0.0007756,0.0007756,0.0007756
70,1219.88,1.36875,1.45593,1.09563,0.48795,0.41536,0.39648,0.23804,1.40266,1.73894,1.14349,0.0007723,0.0007723,0.0007723
71,1236.89,1.34099,1.39112,1.09349,0.46765,0.44098,0.40726,0.24572,1.36674,1.70933,1.1124,0.000769,0.000769,0.000769
72,1253.75,1.34217,1.40022,1.08795,0.47984,0.46227,0.4019,0.23637,1.38335,1.74921,1.12396,0.0007657,0.0007657,0.0007657
73,1270.76,1.35119,1.38239,1.08324,0.47964,0.40825,0.37845,0.23248,1.37427,1.75305,1.13504,0.0007624,0.0007624,0.0007624
74,1287.9,1.36178,1.38611,1.09164,0.49818,0.44169,0.38763,0.23574,1.38808,1.8177,1.13739,0.0007591,0.0007591,0.0007591
75,1304.85,1.32984,1.34096,1.07596,0.56867,0.38232,0.4048,0.24029,1.38995,1.71643,1.12449,0.0007558,0.0007558,0.0007558
76,1322.1,1.32894,1.33932,1.08267,0.51805,0.43459,0.42362,0.25128,1.41202,1.68517,1.14497,0.0007525,0.0007525,0.0007525
77,1339.07,1.34968,1.38066,1.08842,0.48638,0.44178,0.38909,0.24247,1.39371,1.80135,1.151,0.0007492,0.0007492,0.0007492
78,1355.94,1.36758,1.38164,1.08187,0.50101,0.39851,0.37945,0.23359,1.40343,1.81793,1.14915,0.0007459,0.0007459,0.0007459
79,1373,1.33488,1.36093,1.07969,0.49967,0.39699,0.38579,0.22719,1.37793,1.7259,1.117,0.0007426,0.0007426,0.0007426
80,1390.03,1.28262,1.31112,1.05449,0.53313,0.39008,0.37397,0.22787,1.37296,1.74959,1.12544,0.0007393,0.0007393,0.0007393
81,1407.11,1.32485,1.32183,1.0577,0.50212,0.43239,0.3929,0.22352,1.41591,1.76708,1.15058,0.000736,0.000736,0.000736
82,1424.31,1.33671,1.36632,1.08297,0.46833,0.42113,0.39641,0.2352,1.36635,1.75363,1.1338,0.0007327,0.0007327,0.0007327
83,1441.24,1.35172,1.36176,1.09773,0.46808,0.4347,0.38634,0.23162,1.41548,1.78961,1.1528,0.0007294,0.0007294,0.0007294
84,1458.16,1.29757,1.29288,1.07151,0.50419,0.41949,0.40861,0.23914,1.39202,1.71549,1.13123,0.0007261,0.0007261,0.0007261
85,1474.97,1.29132,1.28841,1.07277,0.46774,0.42296,0.4001,0.24745,1.37753,1.73613,1.13834,0.0007228,0.0007228,0.0007228
86,1491.83,1.28085,1.26172,1.04809,0.42205,0.43072,0.38851,0.23041,1.3614,1.7031,1.1169,0.0007195,0.0007195,0.0007195
87,1509.03,1.30281,1.31053,1.06962,0.54473,0.42271,0.41443,0.2404,1.41733,1.76626,1.13395,0.0007162,0.0007162,0.0007162
88,1526.14,1.29625,1.27534,1.08053,0.53077,0.39597,0.40586,0.24705,1.37437,1.72509,1.11954,0.0007129,0.0007129,0.0007129
89,1543.23,1.2691,1.23609,1.05977,0.4908,0.39739,0.39635,0.23964,1.36492,1.76227,1.11565,0.0007096,0.0007096,0.0007096
90,1560.17,1.30104,1.2744,1.07604,0.58259,0.40323,0.42415,0.25613,1.38445,1.67558,1.10998,0.0007063,0.0007063,0.0007063
91,1577.13,1.29226,1.25554,1.0616,0.48677,0.45247,0.40876,0.23899,1.3823,1.67486,1.11697,0.000703,0.000703,0.000703
92,1594.12,1.29547,1.25447,1.06284,0.46016,0.43444,0.39792,0.228,1.40529,1.79661,1.11054,0.0006997,0.0006997,0.0006997
93,1611.22,1.2773,1.24114,1.06565,0.50039,0.42675,0.405,0.24115,1.38033,1.72926,1.1174,0.0006964,0.0006964,0.0006964
94,1628.11,1.27029,1.23062,1.03868,0.50051,0.39957,0.38898,0.23834,1.39302,1.77518,1.10984,0.0006931,0.0006931,0.0006931
95,1645.03,1.26593,1.20594,1.0376,0.46948,0.44238,0.4106,0.24858,1.38273,1.73448,1.11221,0.0006898,0.0006898,0.0006898
96,1662.01,1.28885,1.21393,1.03837,0.56535,0.39989,0.40761,0.24385,1.38244,1.75385,1.11266,0.0006865,0.0006865,0.0006865
97,1679.09,1.25485,1.19942,1.03612,0.50938,0.42367,0.40353,0.24316,1.3396,1.75381,1.10109,0.0006832,0.0006832,0.0006832
98,1696.31,1.25657,1.23021,1.04691,0.47683,0.45691,0.40151,0.24413,1.35952,1.8046,1.11199,0.0006799,0.0006799,0.0006799
99,1713.31,1.23865,1.21969,1.03344,0.54787,0.42106,0.41534,0.25107,1.37958,1.72474,1.1245,0.0006766,0.0006766,0.0006766
100,1730.47,1.2752,1.21118,1.04534,0.58543,0.36293,0.4031,0.24894,1.39506,1.81125,1.13519,0.0006733,0.0006733,0.0006733
101,1747.4,1.27046,1.24242,1.04465,0.51523,0.4423,0.44308,0.26925,1.37491,1.68506,1.12092,0.00067,0.00067,0.00067
102,1764.41,1.28139,1.2221,1.05942,0.47512,0.4177,0.39454,0.23477,1.3948,1.76241,1.12628,0.0006667,0.0006667,0.0006667
103,1781.55,1.21359,1.12226,1.03793,0.49622,0.46168,0.41917,0.25305,1.38369,1.77506,1.13357,0.0006634,0.0006634,0.0006634
104,1798.42,1.2252,1.13899,1.03127,0.54457,0.4345,0.4107,0.24205,1.39457,1.73319,1.12441,0.0006601,0.0006601,0.0006601
105,1815.25,1.2611,1.12179,1.03436,0.54144,0.45301,0.4214,0.25181,1.38482,1.77311,1.12134,0.0006568,0.0006568,0.0006568
106,1832.25,1.25304,1.13102,1.04148,0.50146,0.45328,0.42106,0.24842,1.40909,1.73722,1.13482,0.0006535,0.0006535,0.0006535
107,1849.21,1.27612,1.16391,1.04257,0.50114,0.40087,0.39311,0.2375,1.40666,1.76308,1.12664,0.0006502,0.0006502,0.0006502
108,1866.19,1.26195,1.15079,1.03847,0.48423,0.43668,0.38559,0.22944,1.41046,1.80828,1.14645,0.0006469,0.0006469,0.0006469
109,1883.12,1.25318,1.18172,1.04187,0.4759,0.42037,0.38428,0.23261,1.40553,1.83687,1.13272,0.0006436,0.0006436,0.0006436
110,1900.11,1.22963,1.12663,1.02434,0.5569,0.38911,0.39928,0.24016,1.40073,1.82485,1.12275,0.0006403,0.0006403,0.0006403
111,1917.29,1.1901,1.10504,1.02259,0.4872,0.42068,0.3973,0.23714,1.3711,1.76808,1.11697,0.000637,0.000637,0.000637
112,1934.12,1.22857,1.11159,1.02202,0.47014,0.45188,0.42656,0.25551,1.38721,1.74924,1.12684,0.0006337,0.0006337,0.0006337
113,1951.41,1.24093,1.15456,1.01989,0.47278,0.42917,0.39991,0.23685,1.39643,1.76725,1.11645,0.0006304,0.0006304,0.0006304
114,1968.56,1.25017,1.13997,1.03311,0.50648,0.44454,0.41657,0.25366,1.37975,1.73832,1.12077,0.0006271,0.0006271,0.0006271
115,1985.58,1.22811,1.11566,1.0233,0.48356,0.4201,0.40006,0.23778,1.42048,1.83612,1.13621,0.0006238,0.0006238,0.0006238
116,2002.43,1.21512,1.11652,1.03251,0.52475,0.41178,0.405,0.24151,1.39987,1.79126,1.12504,0.0006205,0.0006205,0.0006205
117,2019.35,1.21824,1.07684,1.01638,0.50253,0.43479,0.41098,0.24972,1.38407,1.72793,1.12024,0.0006172,0.0006172,0.0006172
118,2036.42,1.23786,1.12892,1.03571,0.51227,0.4218,0.41831,0.25041,1.3636,1.76556,1.1062,0.0006139,0.0006139,0.0006139
119,2053.73,1.19067,1.07369,1.02267,0.52165,0.42758,0.41535,0.24705,1.38641,1.78053,1.12959,0.0006106,0.0006106,0.0006106
120,2070.97,1.23373,1.08696,1.01515,0.54174,0.41603,0.41418,0.25127,1.36994,1.80857,1.11455,0.0006073,0.0006073,0.0006073
121,2088.31,1.22168,1.0743,1.01799,0.58656,0.40494,0.41392,0.25078,1.35288,1.78926,1.10469,0.000604,0.000604,0.000604
122,2105.34,1.20144,1.08063,1.02238,0.53295,0.39877,0.41166,0.25245,1.35603,1.73227,1.10739,0.0006007,0.0006007,0.0006007
123,2122.49,1.23127,1.09809,1.0209,0.55934,0.41775,0.41629,0.24996,1.35292,1.79013,1.11921,0.0005974,0.0005974,0.0005974
124,2139.4,1.18323,1.04526,1.01444,0.49767,0.4653,0.41772,0.2414,1.38892,1.77351,1.12743,0.0005941,0.0005941,0.0005941
125,2156.57,1.19538,1.04871,1.00324,0.5757,0.44641,0.46032,0.27647,1.34924,1.67283,1.11352,0.0005908,0.0005908,0.0005908
126,2173.59,1.18348,1.04336,1.01145,0.53937,0.44802,0.42307,0.24996,1.38718,1.7561,1.1325,0.0005875,0.0005875,0.0005875
127,2190.58,1.19551,1.05266,1.01508,0.46467,0.43615,0.40198,0.23444,1.3889,1.77548,1.13465,0.0005842,0.0005842,0.0005842
128,2207.98,1.18247,1.02713,1.01474,0.508,0.41631,0.39512,0.24065,1.3621,1.79698,1.12258,0.0005809,0.0005809,0.0005809
129,2225.27,1.21704,1.05661,1.01657,0.54009,0.41072,0.4168,0.25235,1.36622,1.77943,1.11684,0.0005776,0.0005776,0.0005776
130,2242.36,1.18496,1.03481,1.00862,0.55595,0.41612,0.42013,0.25315,1.35766,1.75712,1.1124,0.0005743,0.0005743,0.0005743
131,2259.51,1.18533,1.02759,1.00221,0.53877,0.41081,0.42067,0.2563,1.36932,1.73317,1.13375,0.000571,0.000571,0.000571
132,2276.48,1.21561,1.03877,1.00814,0.50673,0.4231,0.41046,0.24802,1.36092,1.71545,1.1136,0.0005677,0.0005677,0.0005677
133,2293.6,1.17882,1.02279,1.00094,0.50567,0.4172,0.40026,0.24762,1.33371,1.77207,1.09883,0.0005644,0.0005644,0.0005644
134,2310.77,1.1741,1.00759,0.9965,0.51068,0.44034,0.42209,0.25386,1.33956,1.69347,1.10502,0.0005611,0.0005611,0.0005611
135,2327.66,1.17088,1.01475,1.00594,0.47455,0.47081,0.42314,0.26087,1.33279,1.68566,1.10627,0.0005578,0.0005578,0.0005578
136,2344.81,1.15933,0.99781,0.99934,0.55353,0.43905,0.42493,0.24946,1.34813,1.68531,1.10276,0.0005545,0.0005545,0.0005545
137,2361.85,1.15887,0.98927,0.99411,0.53497,0.42028,0.41352,0.25058,1.36142,1.74052,1.11619,0.0005512,0.0005512,0.0005512
138,2378.88,1.15565,0.96529,0.99728,0.48644,0.45216,0.41029,0.25184,1.35477,1.72913,1.10851,0.0005479,0.0005479,0.0005479
139,2395.92,1.16994,0.99297,1.00036,0.52111,0.42635,0.41541,0.2531,1.33208,1.70486,1.09297,0.0005446,0.0005446,0.0005446
140,2412.97,1.20464,1.01594,1.01826,0.52429,0.4253,0.41441,0.24965,1.37204,1.81766,1.11761,0.0005413,0.0005413,0.0005413
141,2429.86,1.15998,0.95058,0.99352,0.6688,0.40686,0.45206,0.27442,1.36412,1.67446,1.11084,0.000538,0.000538,0.000538
142,2446.93,1.15355,0.95501,0.97444,0.56661,0.4265,0.43381,0.25909,1.37934,1.71764,1.11583,0.0005347,0.0005347,0.0005347
143,2463.9,1.17473,0.97166,0.99735,0.51982,0.44137,0.43026,0.26603,1.33722,1.70792,1.10321,0.0005314,0.0005314,0.0005314
144,2481.08,1.13864,0.95071,0.98989,0.51752,0.45518,0.42233,0.25961,1.34537,1.7252,1.11461,0.0005281,0.0005281,0.0005281
145,2498.02,1.14735,0.96042,1.00025,0.51027,0.44168,0.43123,0.26419,1.36526,1.77756,1.10917,0.0005248,0.0005248,0.0005248
146,2515.1,1.14834,0.96455,0.9918,0.58507,0.41997,0.42293,0.25371,1.36548,1.76993,1.11038,0.0005215,0.0005215,0.0005215
147,2532.13,1.124,0.93079,0.97442,0.57807,0.39056,0.42707,0.26584,1.35913,1.72773,1.11973,0.0005182,0.0005182,0.0005182
148,2548.96,1.15445,0.93956,0.98655,0.65627,0.37843,0.43947,0.2622,1.37324,1.71757,1.11596,0.0005149,0.0005149,0.0005149
149,2566.11,1.14859,0.9724,0.99238,0.58007,0.39572,0.42512,0.2563,1.38635,1.71036,1.11135,0.0005116,0.0005116,0.0005116
150,2583.2,1.15416,0.97649,0.98199,0.66988,0.41504,0.44352,0.26517,1.36094,1.7091,1.10693,0.0005083,0.0005083,0.0005083
151,2600.4,1.16,0.92401,0.9796,0.53572,0.45358,0.44489,0.27161,1.37951,1.7111,1.12219,0.000505,0.000505,0.000505
152,2617.28,1.15806,0.94685,0.98097,0.62965,0.4183,0.45076,0.27044,1.37426,1.68678,1.11527,0.0005017,0.0005017,0.0005017
153,2634.74,1.13509,0.92804,0.97684,0.56146,0.42258,0.44274,0.26566,1.3845,1.71813,1.11693,0.0004984,0.0004984,0.0004984
154,2651.85,1.11919,0.90724,0.97769,0.50531,0.46289,0.42717,0.25778,1.35049,1.72238,1.10599,0.0004951,0.0004951,0.0004951
155,2669.08,1.11341,0.90442,0.96592,0.52536,0.44605,0.43341,0.26613,1.36276,1.71366,1.12095,0.0004918,0.0004918,0.0004918
156,2686.04,1.11673,0.91167,0.98618,0.52657,0.47534,0.45513,0.27727,1.35746,1.75224,1.11352,0.0004885,0.0004885,0.0004885
157,2703.54,1.13791,0.93646,0.97696,0.63055,0.41337,0.45912,0.27391,1.35196,1.68729,1.10506,0.0004852,0.0004852,0.0004852
158,2720.37,1.12882,0.92665,0.97042,0.56688,0.43096,0.45027,0.26897,1.34259,1.72509,1.09234,0.0004819,0.0004819,0.0004819
159,2737.44,1.10145,0.88553,0.98391,0.58588,0.43636,0.45253,0.27047,1.3501,1.70488,1.09591,0.0004786,0.0004786,0.0004786
160,2754.52,1.12376,0.90695,0.98416,0.5817,0.47481,0.46586,0.28133,1.33549,1.68811,1.08434,0.0004753,0.0004753,0.0004753
161,2772,1.10322,0.8849,0.96892,0.59484,0.45802,0.45442,0.27573,1.34136,1.72665,1.0959,0.000472,0.000472,0.000472
162,2789.28,1.12286,0.91737,0.98375,0.59771,0.41718,0.44041,0.26002,1.36451,1.78649,1.11779,0.0004687,0.0004687,0.0004687
163,2806.23,1.11485,0.88485,0.96901,0.56194,0.44937,0.43944,0.2712,1.32916,1.74631,1.10737,0.0004654,0.0004654,0.0004654
164,2823.38,1.09564,0.8618,0.96682,0.5766,0.42811,0.43676,0.26906,1.33745,1.75131,1.10554,0.0004621,0.0004621,0.0004621
165,2840.31,1.10704,0.87093,0.97007,0.517,0.46303,0.43725,0.26885,1.34157,1.77965,1.0968,0.0004588,0.0004588,0.0004588
166,2857.24,1.12345,0.8978,0.97249,0.56197,0.44779,0.43954,0.26836,1.35637,1.7977,1.11066,0.0004555,0.0004555,0.0004555
167,2874.33,1.13738,0.91135,0.97651,0.56508,0.44502,0.45561,0.2784,1.32723,1.69875,1.0895,0.0004522,0.0004522,0.0004522
168,2891.37,1.09951,0.85406,0.97241,0.62411,0.43936,0.45764,0.28617,1.31625,1.71917,1.08447,0.0004489,0.0004489,0.0004489
169,2908.49,1.09154,0.84914,0.96209,0.54642,0.45807,0.45725,0.28043,1.33392,1.70772,1.08851,0.0004456,0.0004456,0.0004456
170,2925.67,1.08028,0.83884,0.95315,0.57789,0.42949,0.45139,0.27544,1.32556,1.73074,1.08963,0.0004423,0.0004423,0.0004423
171,2942.63,1.08854,0.85216,0.95911,0.62234,0.41507,0.45516,0.27464,1.33819,1.73819,1.095,0.000439,0.000439,0.000439
172,2959.57,1.08867,0.84791,0.95621,0.55232,0.45858,0.44496,0.26777,1.33624,1.77156,1.0924,0.0004357,0.0004357,0.0004357
173,2976.62,1.05754,0.81381,0.95301,0.58967,0.4372,0.45495,0.27811,1.33617,1.66025,1.10254,0.0004324,0.0004324,0.0004324
174,2993.72,1.1225,0.89417,0.9714,0.54633,0.4685,0.43715,0.26511,1.34034,1.736,1.10312,0.0004291,0.0004291,0.0004291
175,3010.73,1.09369,0.88654,0.96884,0.56452,0.43808,0.43174,0.26253,1.33498,1.7841,1.10196,0.0004258,0.0004258,0.0004258
176,3027.73,1.07809,0.84808,0.97277,0.5054,0.44762,0.431,0.2584,1.36541,1.79009,1.11193,0.0004225,0.0004225,0.0004225
177,3044.6,1.08454,0.85662,0.96585,0.55837,0.48149,0.47402,0.28711,1.34358,1.65615,1.09461,0.0004192,0.0004192,0.0004192
178,3061.69,1.09514,0.86448,0.959,0.55713,0.4839,0.48014,0.29218,1.30959,1.66894,1.09582,0.0004159,0.0004159,0.0004159
179,3078.49,1.08125,0.84828,0.96008,0.55566,0.47494,0.45989,0.28646,1.30659,1.69521,1.07289,0.0004126,0.0004126,0.0004126
180,3095.38,1.05956,0.83415,0.95368,0.65247,0.39172,0.44254,0.26297,1.33407,1.78032,1.09283,0.0004093,0.0004093,0.0004093
181,3112.18,1.08309,0.83688,0.95695,0.57605,0.43821,0.45008,0.27902,1.31871,1.73423,1.09399,0.000406,0.000406,0.000406
182,3129.65,1.06912,0.80352,0.95103,0.54264,0.4629,0.4346,0.2675,1.35192,1.73262,1.11538,0.0004027,0.0004027,0.0004027
183,3146.7,1.05869,0.79524,0.95034,0.5965,0.44006,0.45657,0.27625,1.34793,1.71724,1.11888,0.0003994,0.0003994,0.0003994
184,3163.66,1.04935,0.81388,0.94929,0.5903,0.43323,0.44944,0.27961,1.3583,1.76856,1.11954,0.0003961,0.0003961,0.0003961
185,3180.74,1.06844,0.80957,0.95064,0.62219,0.42364,0.45456,0.28116,1.33649,1.75849,1.11244,0.0003928,0.0003928,0.0003928
