epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,679.901,1.36849,1.38937,1.06201,0.45334,0.40648,0.39094,0.23023,1.41587,1.85987,1.11686,0.000964348,0.000964348,0.000964348
42,696.525,1.35679,1.40867,1.05697,0.49154,0.36622,0.37107,0.228,1.39861,1.89586,1.11983,0.000960682,0.000960682,0.000960682
43,712.932,1.35935,1.34891,1.06385,0.53095,0.40088,0.39602,0.23857,1.43282,1.85106,1.12144,0.000957015,0.000957015,0.000957015
44,729.462,1.34236,1.34534,1.06343,0.40222,0.44356,0.38184,0.2379,1.38873,1.87899,1.09509,0.000953349,0.000953349,0.000953349
45,745.758,1.35079,1.344,1.06259,0.47024,0.40336,0.3766,0.2335,1.43292,1.86991,1.11312,0.000949683,0.000949683,0.000949683
46,762.683,1.34692,1.36612,1.06067,0.4541,0.38447,0.35637,0.21335,1.46429,1.93841,1.11377,0.000946016,0.000946016,0.000946016
47,779.497,1.354,1.32162,1.04887,0.61372,0.37859,0.39951,0.23136,1.479,1.87166,1.12986,0.00094235,0.00094235,0.00094235
48,796.136,1.31973,1.24644,1.04009,0.4633,0.4263,0.38639,0.22327,1.46423,1.8694,1.13152,0.000938684,0.000938684,0.000938684
49,812.76,1.30325,1.30228,1.0507,0.53283,0.38678,0.40017,0.23674,1.37306,1.92794,1.11208,0.000935018,0.000935018,0.000935018
50,828.862,1.34494,1.2471,1.03933,0.47769,0.35793,0.35573,0.22101,1.41106,1.8091,1.1062,0.000931351,0.000931351,0.000931351
51,845.453,1.32434,1.27874,1.0648,0.46517,0.43963,0.41522,0.24389,1.44172,1.76477,1.12291,0.000927685,0.000927685,0.000927685
52,862.192,1.28518,1.25097,1.03548,0.562,0.37082,0.39509,0.24315,1.4057,1.78687,1.10584,0.000924019,0.000924019,0.000924019
53,879.061,1.31108,1.26261,1.045,0.42372,0.39615,0.36366,0.22087,1.41921,1.85819,1.11766,0.000920352,0.000920352,0.000920352
54,895.674,1.29596,1.22925,1.02987,0.53255,0.3725,0.38849,0.2353,1.4065,1.87067,1.10818,0.000916686,0.000916686,0.000916686
55,912.229,1.32683,1.24039,1.04124,0.43602,0.40122,0.38513,0.23869,1.39777,1.77561,1.10229,0.00091302,0.00091302,0.00091302
56,928.919,1.35153,1.26824,1.04954,0.52833,0.43012,0.4136,0.25136,1.42573,1.69131,1.10715,0.000909353,0.000909353,0.000909353
57,945.369,1.31557,1.22366,1.0269,0.4865,0.37048,0.35167,0.20469,1.51909,1.95236,1.14273,0.000905687,0.000905687,0.000905687
58,961.912,1.29372,1.20735,1.03485,0.50468,0.41045,0.41382,0.24593,1.39098,1.85379,1.11001,0.000902021,0.000902021,0.000902021
59,978.376,1.25737,1.16289,1.02796,0.50177,0.41379,0.41018,0.24057,1.42121,1.78083,1.10751,0.000898355,0.000898355,0.000898355
60,995.411,1.28265,1.17089,1.02043,0.46665,0.37996,0.38664,0.22633,1.47758,1.90585,1.1311,0.000894688,0.000894688,0.000894688
61,1012.15,1.33503,1.17709,1.03294,0.54889,0.39993,0.41269,0.26023,1.36029,1.72499,1.09812,0.000891022,0.000891022,0.000891022
62,1028.69,1.23418,1.11029,1.01295,0.53086,0.37216,0.38775,0.22986,1.4014,1.85647,1.0957,0.000887356,0.000887356,0.000887356
63,1045.35,1.25908,1.14774,1.01745,0.52432,0.37759,0.39929,0.23791,1.42248,1.82,1.11077,0.000883689,0.000883689,0.000883689
64,1062.32,1.29973,1.13932,1.02851,0.53656,0.38776,0.39741,0.24069,1.41184,1.77462,1.10632,0.000880023,0.000880023,0.000880023
65,1078.75,1.24415,1.09252,1.01201,0.49263,0.41456,0.39873,0.24513,1.38083,1.73619,1.086,0.000876357,0.000876357,0.000876357
66,1095.57,1.25069,1.11139,1.0237,0.50161,0.39032,0.37658,0.23271,1.37971,1.93238,1.09403,0.000872691,0.000872691,0.000872691
67,1112.75,1.25564,1.1209,1.01493,0.54098,0.36597,0.40238,0.24615,1.35651,1.73366,1.08639,0.000869024,0.000869024,0.000869024
68,1129.39,1.24404,1.08701,1.00688,0.45881,0.43506,0.42546,0.25355,1.38375,1.78244,1.09471,0.000865358,0.000865358,0.000865358
69,1146.21,1.25053,1.13219,1.01224,0.50573,0.44474,0.41666,0.24349,1.4317,1.81261,1.10873,0.000861692,0.000861692,0.000861692
70,1163.1,1.23186,1.06135,1.0091,0.5115,0.41064,0.39159,0.23311,1.39134,1.77899,1.10408,0.000858025,0.000858025,0.000858025
71,1179.6,1.24114,1.08685,1.00341,0.51008,0.39976,0.38517,0.23684,1.38355,1.88667,1.10022,0.000854359,0.000854359,0.000854359
72,1196.24,1.25671,1.08773,1.01486,0.44983,0.42069,0.37306,0.21813,1.45289,2.00294,1.13891,0.000850693,0.000850693,0.000850693
73,1212.96,1.25496,1.09675,1.01947,0.52013,0.45254,0.41362,0.24346,1.4379,1.79283,1.10619,0.000847026,0.000847026,0.000847026
74,1229.91,1.23323,1.05668,1.01461,0.5214,0.39589,0.39617,0.23431,1.41996,1.83386,1.1103,0.00084336,0.00084336,0.00084336
75,1246.67,1.23054,1.05896,1.00036,0.50035,0.41839,0.40611,0.24197,1.4549,1.78597,1.11957,0.000839694,0.000839694,0.000839694
76,1263.62,1.23127,1.0154,0.99228,0.57049,0.39693,0.4197,0.25361,1.42183,1.81,1.11622,0.000836027,0.000836027,0.000836027
77,1280.56,1.21245,1.016,0.99726,0.47741,0.43987,0.39534,0.24584,1.37788,1.80221,1.11657,0.000832361,0.000832361,0.000832361
78,1296.94,1.21344,1.03705,0.99378,0.55305,0.40613,0.40748,0.24542,1.42631,1.91739,1.11311,0.000828695,0.000828695,0.000828695
79,1313.45,1.21787,1.03372,0.99799,0.51624,0.42215,0.41825,0.26118,1.3657,1.7508,1.0848,0.000825029,0.000825029,0.000825029
80,1330.03,1.19282,1.00633,0.98939,0.56824,0.40976,0.4211,0.26229,1.3882,1.75986,1.09588,0.000821362,0.000821362,0.000821362
81,1346.76,1.20057,1.00223,0.99503,0.56856,0.42978,0.43079,0.25583,1.40777,1.68538,1.10074,0.000817696,0.000817696,0.000817696
82,1363.43,1.19983,0.9889,1.00933,0.52637,0.44951,0.41271,0.25776,1.40245,1.77453,1.11188,0.00081403,0.00081403,0.00081403
83,1380.14,1.16547,0.98172,0.98854,0.53357,0.46611,0.43072,0.26834,1.36756,1.72442,1.10152,0.000810363,0.000810363,0.000810363
84,1396.59,1.20056,0.99046,0.99907,0.56348,0.46984,0.45184,0.27589,1.37956,1.66326,1.09554,0.000806697,0.000806697,0.000806697
85,1413.33,1.17383,0.97596,0.98755,0.53816,0.44625,0.44335,0.2768,1.36381,1.65649,1.08342,0.000803031,0.000803031,0.000803031
86,1430.14,1.19357,0.95337,0.96589,0.58393,0.41684,0.44339,0.27852,1.37852,1.691,1.09628,0.000799365,0.000799365,0.000799365
87,1447.05,1.21954,1.01095,0.99851,0.52264,0.44482,0.43032,0.26104,1.39659,1.72817,1.10864,0.000795698,0.000795698,0.000795698
88,1463.63,1.21431,1.00814,1.00069,0.51362,0.45378,0.41965,0.24981,1.42368,1.80076,1.12387,0.000792032,0.000792032,0.000792032
89,1480.05,1.15255,0.96452,0.97825,0.47613,0.42208,0.41417,0.25033,1.39819,1.77953,1.10047,0.000788366,0.000788366,0.000788366
90,1496.94,1.18344,0.96046,0.97635,0.49896,0.40431,0.37397,0.22631,1.42312,1.84998,1.10733,0.000784699,0.000784699,0.000784699
91,1513.72,1.14523,0.94101,0.97933,0.56037,0.43675,0.4444,0.27704,1.37167,1.68255,1.08012,0.000781033,0.000781033,0.000781033
92,1530.19,1.13781,0.91388,0.96318,0.57376,0.41179,0.43671,0.26342,1.39745,1.7336,1.09363,0.000777367,0.000777367,0.000777367
93,1547.11,1.1408,0.91564,0.97429,0.55086,0.39861,0.41643,0.26053,1.39903,1.7756,1.09416,0.0007737,0.0007737,0.0007737
94,1563.35,1.14614,0.92996,0.9754,0.55087,0.38957,0.40555,0.25354,1.33522,1.80952,1.07175,0.000770034,0.000770034,0.000770034
95,1580.1,1.16992,0.93568,0.97857,0.59577,0.4273,0.4514,0.27445,1.33789,1.69094,1.06839,0.000766368,0.000766368,0.000766368
96,1596.84,1.14358,0.91021,0.95946,0.50386,0.46116,0.42907,0.26504,1.3662,1.76545,1.08573,0.000762702,0.000762702,0.000762702
97,1613.52,1.17596,0.92436,0.96853,0.51571,0.45623,0.42109,0.26164,1.36954,1.78398,1.09472,0.000759035,0.000759035,0.000759035
98,1630.28,1.14332,0.89355,0.95709,0.57625,0.42305,0.43597,0.27256,1.37274,1.84313,1.09621,0.000755369,0.000755369,0.000755369
99,1647.08,1.13306,0.90239,0.96817,0.4863,0.44389,0.41863,0.25993,1.35249,1.70976,1.09371,0.000751703,0.000751703,0.000751703
100,1663.73,1.19807,0.94913,0.97676,0.53038,0.44015,0.43535,0.26533,1.35742,1.73794,1.08064,0.000748036,0.000748036,0.000748036
101,1680.23,1.14207,0.895,0.96767,0.54898,0.42198,0.42987,0.26353,1.37634,1.72695,1.09779,0.00074437,0.00074437,0.00074437
102,1696.9,1.12811,0.88408,0.95523,0.53523,0.42558,0.40416,0.25557,1.36278,1.81162,1.10562,0.000740704,0.000740704,0.000740704
103,1713.29,1.15837,0.88858,0.96483,0.54794,0.45842,0.43447,0.27059,1.34559,1.64954,1.09896,0.000737037,0.000737037,0.000737037
104,1729.99,1.12782,0.8958,0.97021,0.59373,0.40655,0.42643,0.2643,1.36374,1.72376,1.08369,0.000733371,0.000733371,0.000733371
105,1746.29,1.13498,0.9053,0.95729,0.56379,0.43797,0.44488,0.27391,1.37066,1.59819,1.09025,0.000729705,0.000729705,0.000729705
106,1762.88,1.13395,0.88636,0.9567,0.64518,0.41098,0.45234,0.27658,1.3945,1.66042,1.09604,0.000726038,0.000726038,0.000726038
107,1779.66,1.12404,0.85346,0.95616,0.60645,0.40834,0.43698,0.26284,1.34719,1.75648,1.06739,0.000722372,0.000722372,0.000722372
108,1796.71,1.08094,0.82319,0.95442,0.64697,0.38112,0.42986,0.26337,1.37423,1.77777,1.08852,0.000718706,0.000718706,0.000718706
109,1813.17,1.13617,0.86154,0.96103,0.60487,0.41218,0.42167,0.25025,1.36624,1.72844,1.09581,0.00071504,0.00071504,0.00071504
110,1829.94,1.14682,0.88056,0.96166,0.5571,0.46379,0.4632,0.28857,1.31658,1.70043,1.06818,0.000711373,0.000711373,0.000711373
111,1846.86,1.10389,0.8481,0.95209,0.6181,0.43393,0.45664,0.28021,1.37296,1.68419,1.08567,0.000707707,0.000707707,0.000707707
112,1863.8,1.12801,0.8616,0.95936,0.55548,0.44693,0.43796,0.26684,1.37779,1.69413,1.08677,0.000704041,0.000704041,0.000704041
113,1880.68,1.09864,0.84155,0.94959,0.51709,0.46154,0.44087,0.2661,1.35266,1.69743,1.07688,0.000700374,0.000700374,0.000700374
114,1897.23,1.11081,0.85467,0.95111,0.56284,0.39783,0.42969,0.26285,1.38677,1.83675,1.10177,0.000696708,0.000696708,0.000696708
115,1914.1,1.09035,0.83319,0.95141,0.50088,0.41687,0.40579,0.24158,1.43403,1.86745,1.1128,0.000693042,0.000693042,0.000693042
116,1930.59,1.09925,0.84251,0.9609,0.55345,0.44971,0.43117,0.2648,1.33847,1.70897,1.06967,0.000689376,0.000689376,0.000689376
117,1947.36,1.08744,0.83078,0.94763,0.58815,0.41883,0.41973,0.25385,1.36614,1.70224,1.09117,0.000685709,0.000685709,0.000685709
118,1964.02,1.10664,0.83335,0.94658,0.51953,0.45156,0.44381,0.26451,1.35281,1.72061,1.08719,0.000682043,0.000682043,0.000682043
119,1980.95,1.08891,0.82142,0.95717,0.57866,0.41925,0.43099,0.26825,1.33626,1.67954,1.08747,0.000678377,0.000678377,0.000678377
120,1997.6,1.09885,0.82818,0.9452,0.57081,0.42458,0.43594,0.26401,1.37541,1.76942,1.092,0.00067471,0.00067471,0.00067471
121,2014.35,1.08153,0.80915,0.95051,0.64959,0.38075,0.43839,0.26935,1.35298,1.69317,1.08608,0.000671044,0.000671044,0.000671044
122,2031.36,1.08267,0.79997,0.94166,0.65679,0.40769,0.44443,0.27908,1.33373,1.72928,1.07714,0.000667378,0.000667378,0.000667378
123,2048.43,1.08365,0.8253,0.95487,0.62818,0.4052,0.4409,0.26973,1.3607,1.70658,1.09967,0.000663711,0.000663711,0.000663711
124,2065.25,1.09992,0.82039,0.94469,0.59993,0.42789,0.44544,0.27889,1.35763,1.65278,1.09681,0.000660045,0.000660045,0.000660045
125,2081.96,1.09371,0.82377,0.9432,0.52803,0.44057,0.43554,0.27813,1.3394,1.74122,1.07795,0.000656379,0.000656379,0.000656379
126,2098.72,1.06544,0.80813,0.932,0.56226,0.42931,0.43059,0.26841,1.34127,1.76021,1.08006,0.000652712,0.000652712,0.000652712
127,2115.73,1.08317,0.82215,0.9438,0.53511,0.44378,0.43329,0.26942,1.35656,1.74063,1.09124,0.000649046,0.000649046,0.000649046
128,2132.46,1.06667,0.80184,0.94754,0.6346,0.41267,0.44173,0.2711,1.38311,1.73858,1.10358,0.00064538,0.00064538,0.00064538
129,2149.45,1.06463,0.79405,0.93771,0.62155,0.40762,0.44589,0.27211,1.38964,1.83043,1.10527,0.000641714,0.000641714,0.000641714
130,2166.09,1.07546,0.79755,0.93979,0.52061,0.46867,0.45344,0.28387,1.35168,1.6797,1.08545,0.000638047,0.000638047,0.000638047
131,2182.88,1.05287,0.77529,0.93519,0.55486,0.41329,0.44045,0.27033,1.34159,1.6725,1.07454,0.000634381,0.000634381,0.000634381
132,2199.74,1.05973,0.77831,0.93498,0.58033,0.42711,0.4397,0.26526,1.36969,1.72578,1.0891,0.000630715,0.000630715,0.000630715
133,2216.55,1.08015,0.79664,0.94424,0.54924,0.41904,0.43148,0.27139,1.35766,1.7348,1.09469,0.000627048,0.000627048,0.000627048
134,2233.22,1.00479,0.75492,0.92817,0.5986,0.42713,0.44989,0.27698,1.36076,1.74776,1.09071,0.000623382,0.000623382,0.000623382
135,2249.81,1.05761,0.78019,0.94358,0.67239,0.43309,0.47212,0.29261,1.35452,1.74852,1.09787,0.000619716,0.000619716,0.000619716
136,2266.65,1.05022,0.77267,0.92441,0.61543,0.41431,0.4541,0.27509,1.37685,1.72715,1.09475,0.000616049,0.000616049,0.000616049
137,2283.36,1.04226,0.76774,0.93117,0.62518,0.43489,0.44669,0.26932,1.36066,1.77873,1.08472,0.000612383,0.000612383,0.000612383
138,2299.82,1.04692,0.76194,0.93432,0.54578,0.45802,0.45666,0.28293,1.33844,1.66931,1.07511,0.000608717,0.000608717,0.000608717
139,2316.25,1.02861,0.74703,0.92909,0.61833,0.44471,0.46692,0.28776,1.32223,1.67651,1.07547,0.000605051,0.000605051,0.000605051
140,2332.75,1.0606,0.77183,0.92488,0.64267,0.42685,0.45572,0.26851,1.3788,1.73476,1.09913,0.000601384,0.000601384,0.000601384
141,2349.44,1.02037,0.74286,0.92037,0.62528,0.44624,0.46659,0.28538,1.33155,1.74634,1.06413,0.000597718,0.000597718,0.000597718
142,2366.46,1.03813,0.7447,0.93063,0.55675,0.44972,0.44329,0.2736,1.35354,1.71782,1.08493,0.000594052,0.000594052,0.000594052
143,2383.32,1.04227,0.74396,0.92079,0.63136,0.43714,0.46056,0.28314,1.35635,1.73673,1.07659,0.000590385,0.000590385,0.000590385
144,2399.91,1.04409,0.75122,0.92744,0.66379,0.42721,0.46855,0.28641,1.34014,1.73454,1.06981,0.000586719,0.000586719,0.000586719
145,2416.21,1.04314,0.75964,0.92708,0.64904,0.42341,0.45858,0.28322,1.3563,1.72259,1.07848,0.000583053,0.000583053,0.000583053
146,2433.16,1.02637,0.7512,0.92984,0.65336,0.43691,0.45788,0.28183,1.35833,1.68105,1.08407,0.000579386,0.000579386,0.000579386
147,2449.96,1.05645,0.74648,0.91959,0.60077,0.43911,0.46747,0.28924,1.3554,1.6735,1.08475,0.00057572,0.00057572,0.00057572
148,2466.62,0.98481,0.7269,0.91444,0.59609,0.45714,0.45544,0.28383,1.37449,1.71523,1.08595,0.000572054,0.000572054,0.000572054
149,2483.77,1.01134,0.72396,0.9224,0.66447,0.41991,0.45555,0.27912,1.35912,1.64089,1.06971,0.000568388,0.000568388,0.000568388
150,2500.55,1.04118,0.76131,0.92908,0.64415,0.4343,0.48262,0.30193,1.37092,1.56935,1.08099,0.000564721,0.000564721,0.000564721
151,2517.55,1.02039,0.71752,0.91596,0.57758,0.48469,0.48108,0.29591,1.35451,1.62627,1.07282,0.000561055,0.000561055,0.000561055
152,2534.18,1.03747,0.74577,0.92103,0.64938,0.42428,0.46333,0.29097,1.35969,1.69717,1.09891,0.000557389,0.000557389,0.000557389
153,2551.15,1.01484,0.74243,0.92419,0.56669,0.47092,0.48262,0.30353,1.3239,1.59055,1.07879,0.000553722,0.000553722,0.000553722
154,2567.87,0.99086,0.70453,0.91322,0.61978,0.45587,0.48588,0.29927,1.34879,1.60557,1.08132,0.000550056,0.000550056,0.000550056
155,2584.93,1.01101,0.71369,0.91417,0.59791,0.45121,0.46202,0.27774,1.3985,1.69345,1.10563,0.00054639,0.00054639,0.00054639
156,2601.7,0.99744,0.7129,0.91739,0.57179,0.46392,0.46274,0.29294,1.34961,1.66261,1.08078,0.000542723,0.000542723,0.000542723
157,2618.49,0.97913,0.68935,0.90723,0.56233,0.4496,0.45944,0.28583,1.34271,1.66234,1.08205,0.000539057,0.000539057,0.000539057
158,2635.23,1.02638,0.72326,0.91576,0.63037,0.4755,0.49291,0.31243,1.33483,1.56718,1.08039,0.000535391,0.000535391,0.000535391
159,2652.28,0.98627,0.7009,0.91615,0.59871,0.43997,0.47437,0.29656,1.34274,1.60608,1.07278,0.000531725,0.000531725,0.000531725
160,2669.14,1.0037,0.71792,0.91998,0.59063,0.48771,0.47207,0.29024,1.3535,1.63823,1.08926,0.000528058,0.000528058,0.000528058
161,2685.95,0.9799,0.70395,0.91581,0.56939,0.48151,0.48291,0.29675,1.32463,1.64511,1.06522,0.000524392,0.000524392,0.000524392
162,2702.68,0.97619,0.69289,0.90863,0.6794,0.46673,0.49224,0.30023,1.32591,1.59379,1.07247,0.000520726,0.000520726,0.000520726
163,2719.57,0.98733,0.69448,0.91106,0.65469,0.42877,0.46703,0.28067,1.38942,1.65949,1.09992,0.000517059,0.000517059,0.000517059
164,2737.27,0.9807,0.67786,0.90111,0.60632,0.49451,0.50159,0.30249,1.36566,1.61602,1.07595,0.000513393,0.000513393,0.000513393
165,2754.1,1.02349,0.71426,0.91813,0.62742,0.47094,0.48777,0.29464,1.34869,1.62134,1.07111,0.000509727,0.000509727,0.000509727
166,2770.81,0.96638,0.66813,0.91751,0.65521,0.44545,0.48731,0.30179,1.30368,1.61002,1.05242,0.00050606,0.00050606,0.00050606
167,2788.04,0.95354,0.67254,0.91373,0.63433,0.44108,0.48993,0.29702,1.34567,1.63904,1.08041,0.000502394,0.000502394,0.000502394
168,2804.48,1.00282,0.69622,0.91301,0.57514,0.45556,0.46299,0.28417,1.36195,1.66339,1.08456,0.000498728,0.000498728,0.000498728
169,2821.85,0.99823,0.66722,0.90624,0.57626,0.50186,0.4865,0.29438,1.33588,1.64029,1.0796,0.000495062,0.000495062,0.000495062
170,2838.27,0.97777,0.66882,0.90719,0.6406,0.44632,0.48033,0.30396,1.32335,1.64865,1.07807,0.000491395,0.000491395,0.000491395
171,2854.82,0.98926,0.68447,0.90455,0.59895,0.44473,0.47425,0.29427,1.33705,1.67085,1.08397,0.000487729,0.000487729,0.000487729
172,2871.86,0.96718,0.67023,0.90533,0.58468,0.46109,0.46021,0.28616,1.34853,1.70393,1.08034,0.000484063,0.000484063,0.000484063
173,2888.51,0.93062,0.63056,0.89803,0.57904,0.49173,0.48939,0.29934,1.33685,1.61496,1.08654,0.000480396,0.000480396,0.000480396
174,2905.59,0.97746,0.68712,0.90968,0.60116,0.45728,0.48116,0.29447,1.34686,1.65619,1.09071,0.00047673,0.00047673,0.00047673
175,2922.2,0.95273,0.67171,0.90724,0.64161,0.43393,0.48178,0.29884,1.3347,1.57959,1.09231,0.000473064,0.000473064,0.000473064
176,2938.97,0.9615,0.66031,0.90453,0.67492,0.40684,0.46918,0.28676,1.33446,1.66712,1.08291,0.000469397,0.000469397,0.000469397
177,2955.72,0.94742,0.6602,0.9058,0.65542,0.41162,0.46154,0.29012,1.33777,1.61343,1.08509,0.000465731,0.000465731,0.000465731
178,2972.3,0.94886,0.66379,0.89491,0.5614,0.47455,0.46483,0.28149,1.34778,1.71421,1.09385,0.000462065,0.000462065,0.000462065
179,2988.86,0.95275,0.66885,0.91144,0.60096,0.46989,0.47167,0.29109,1.3069,1.62737,1.06928,0.000458399,0.000458399,0.000458399
180,3005.38,0.97246,0.66056,0.9063,0.62121,0.43768,0.46044,0.28364,1.33263,1.75033,1.08752,0.000454732,0.000454732,0.000454732
181,3022.18,0.97914,0.66157,0.90031,0.60364,0.42163,0.45608,0.28,1.34995,1.74362,1.09028,0.000451066,0.000451066,0.000451066
182,3038.81,0.91669,0.63115,0.89931,0.57469,0.45259,0.45298,0.28654,1.3123,1.7028,1.07686,0.0004474,0.0004474,0.0004474
183,3055.59,0.95753,0.65424,0.90939,0.6532,0.45451,0.46896,0.29217,1.35318,1.73717,1.10086,0.000443733,0.000443733,0.000443733
184,3072.48,0.92768,0.6291,0.89233,0.66332,0.42081,0.45211,0.2752,1.36549,1.76398,1.09375,0.000440067,0.000440067,0.000440067
