epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.4467,2.05116,4.71834,1.24805,0.00175,0.18697,0.02706,0.01287,1.5974,4.25901,1.04131,0.000364547,0.000364547,0.000364547
2,28.3714,2.03119,3.74916,1.20351,0.40708,0.10709,0.0945,0.04803,1.80268,2.99975,1.13704,0.000732455,0.000732455,0.000732455
3,43.1591,2.01099,3.34396,1.21813,0.09225,0.17895,0.05505,0.03001,1.84262,5.99475,1.19716,0.00109792,0.00109792,0.00109792
4,56.5709,2.00052,3.08585,1.241,0.21518,0.17784,0.11555,0.0555,1.88128,2.48471,1.21851,0.0011,0.0011,0.0011
5,70.1162,2.03369,2.98856,1.24063,0.24053,0.22988,0.14255,0.07386,1.81488,2.41016,1.18268,0.00109633,0.00109633,0.00109633
6,84.1249,1.91974,2.687,1.23183,0.3008,0.27766,0.1822,0.09091,1.80285,2.33398,1.18328,0.00109267,0.00109267,0.00109267
7,98.2318,1.96048,2.65993,1.22508,0.28015,0.22244,0.15771,0.08493,1.78373,2.3808,1.20682,0.001089,0.001089,0.001089
8,112.089,1.93236,2.57034,1.23536,0.29991,0.22004,0.17213,0.0875,1.75157,2.38253,1.17508,0.00108534,0.00108534,0.00108534
9,126.107,1.95597,2.4028,1.21602,0.25938,0.27136,0.19019,0.10453,1.70531,2.37246,1.15727,0.00108167,0.00108167,0.00108167
10,140.135,1.8586,2.32837,1.20902,0.42932,0.24681,0.22092,0.11235,1.73851,2.21043,1.14621,0.001078,0.001078,0.001078
11,154.073,1.82526,2.26843,1.1867,0.33211,0.26205,0.22376,0.11963,1.71985,2.19025,1.16307,0.00107434,0.00107434,0.00107434
12,168.174,1.83483,2.25439,1.20374,0.36492,0.24058,0.22517,0.12441,1.75138,2.18846,1.15917,0.00107067,0.00107067,0.00107067
13,182.574,1.82311,2.23019,1.20074,0.29264,0.28134,0.23442,0.12916,1.69759,2.25919,1.15236,0.001067,0.001067,0.001067
14,196.407,1.83174,2.10334,1.18876,0.40726,0.28919,0.2449,0.13369,1.68039,2.10072,1.13355,0.00106334,0.00106334,0.00106334
15,210.439,1.77687,2.13562,1.1688,0.31044,0.27145,0.21584,0.11649,1.69123,2.3893,1.14181,0.00105967,0.00105967,0.00105967
16,224.592,1.83899,2.15185,1.17208,0.36321,0.2826,0.24595,0.13127,1.71912,2.2211,1.14789,0.00105601,0.00105601,0.00105601
17,238.691,1.7534,2.02091,1.14614,0.33878,0.28968,0.23963,0.13428,1.64995,2.17438,1.13201,0.00105234,0.00105234,0.00105234
18,252.848,1.72813,1.98671,1.13649,0.39824,0.26036,0.23154,0.12596,1.7162,2.23463,1.12935,0.00104867,0.00104867,0.00104867
19,266.985,1.75245,2.03548,1.1577,0.38305,0.30583,0.23612,0.12482,1.72897,2.19014,1.14089,0.00104501,0.00104501,0.00104501
20,280.827,1.77605,1.95449,1.16926,0.37114,0.26984,0.25767,0.1385,1.67654,2.2054,1.10971,0.00104134,0.00104134,0.00104134
21,294.837,1.71208,1.91373,1.15565,0.41551,0.24921,0.25098,0.14098,1.69361,2.0933,1.13348,0.00103767,0.00103767,0.00103767
22,308.742,1.74572,1.98709,1.14817,0.43867,0.28456,0.28182,0.15935,1.63687,2.02365,1.13547,0.00103401,0.00103401,0.00103401
23,323.069,1.74578,1.94192,1.13997,0.43654,0.24002,0.25558,0.14269,1.59632,2.85627,1.11147,0.00103034,0.00103034,0.00103034
24,337.032,1.69805,1.9036,1.15685,0.42483,0.28895,0.27172,0.14769,1.67295,2.11454,1.13804,0.00102668,0.00102668,0.00102668
25,351.222,1.70209,1.88322,1.14263,0.38787,0.29705,0.2496,0.13429,1.69706,2.10798,1.16058,0.00102301,0.00102301,0.00102301
26,365.215,1.68326,1.85078,1.13055,0.45497,0.33862,0.28371,0.16021,1.61667,1.95522,1.13517,0.00101934,0.00101934,0.00101934
27,379.657,1.73051,1.88018,1.12884,0.41009,0.28995,0.27589,0.16137,1.54026,1.9794,1.07291,0.00101568,0.00101568,0.00101568
28,393.675,1.68752,1.81541,1.12526,0.38787,0.31969,0.27356,0.14881,1.65053,2.00308,1.10377,0.00101201,0.00101201,0.00101201
29,407.737,1.6823,1.81539,1.12831,0.42546,0.29274,0.27036,0.15654,1.5763,2.10017,1.10332,0.00100834,0.00100834,0.00100834
30,422.183,1.65699,1.77034,1.13125,0.44196,0.3034,0.29476,0.16641,1.62125,1.98588,1.12078,0.00100468,0.00100468,0.00100468
31,435.932,1.67499,1.72587,1.11891,0.40624,0.30045,0.2498,0.14336,1.61364,2.16551,1.1276,0.00100101,0.00100101,0.00100101
32,449.764,1.62786,1.72845,1.09712,0.31527,0.34089,0.28699,0.16695,1.59745,1.95533,1.11692,0.000997345,0.000997345,0.000997345
33,463.881,1.6402,1.72027,1.12502,0.37399,0.31409,0.28458,0.16184,1.62138,2.11721,1.11925,0.000993678,0.000993678,0.000993678
34,477.953,1.6763,1.73283,1.11676,0.47331,0.29978,0.30686,0.17461,1.60716,1.88151,1.13015,0.000990012,0.000990012,0.000990012
35,492.154,1.64636,1.68315,1.10353,0.41462,0.31949,0.29107,0.15753,1.64826,2.03885,1.14066,0.000986346,0.000986346,0.000986346
36,506.206,1.63377,1.63899,1.10196,0.38852,0.32467,0.30539,0.176,1.59643,1.8978,1.10476,0.000982679,0.000982679,0.000982679
37,520.491,1.63919,1.68107,1.09919,0.35919,0.32784,0.26699,0.15412,1.59296,2.01359,1.13041,0.000979013,0.000979013,0.000979013
38,534.649,1.64033,1.63397,1.09258,0.4164,0.33261,0.29837,0.16528,1.61791,2.00048,1.11119,0.000975347,0.000975347,0.000975347
39,548.933,1.6212,1.62717,1.07301,0.39247,0.33389,0.30882,0.17344,1.58248,1.83205,1.10405,0.000971681,0.000971681,0.000971681
40,563.165,1.62567,1.61971,1.07738,0.42777,0.31974,0.29477,0.16511,1.62288,1.91317,1.12095,0.000968014,0.000968014,0.000968014
41,577.136,1.64159,1.58731,1.08496,0.44565,0.31933,0.31744,0.18281,1.5951,1.86747,1.10667,0.000964348,0.000964348,0.000964348
42,591.313,1.60736,1.6639,1.08421,0.37649,0.3273,0.29206,0.16932,1.59802,1.95241,1.11124,0.000960682,0.000960682,0.000960682
43,605.3,1.60777,1.5958,1.09531,0.41558,0.33021,0.30574,0.17644,1.6277,1.93142,1.1466,0.000957015,0.000957015,0.000957015
44,619.231,1.5723,1.54235,1.0883,0.49252,0.29987,0.29398,0.16826,1.61055,2.00264,1.09858,0.000953349,0.000953349,0.000953349
45,633.068,1.59599,1.57646,1.07721,0.42907,0.34378,0.32213,0.17929,1.60597,1.82766,1.10323,0.000949683,0.000949683,0.000949683
46,647.45,1.57327,1.55728,1.07826,0.44312,0.3076,0.30634,0.16844,1.6423,1.94622,1.12319,0.000946016,0.000946016,0.000946016
47,661.717,1.61053,1.52233,1.06427,0.43888,0.33147,0.31977,0.17262,1.62702,1.96863,1.12014,0.00094235,0.00094235,0.00094235
48,675.829,1.55694,1.52334,1.05578,0.48268,0.31599,0.30542,0.16044,1.63666,2.01194,1.1273,0.000938684,0.000938684,0.000938684
49,689.768,1.55942,1.50191,1.07881,0.41393,0.36711,0.32191,0.18633,1.57903,1.97153,1.10316,0.000935018,0.000935018,0.000935018
50,703.43,1.58666,1.47498,1.07161,0.39321,0.31251,0.28561,0.1575,1.64653,1.91393,1.13242,0.000931351,0.000931351,0.000931351
51,717.27,1.53442,1.44576,1.0753,0.3555,0.34811,0.28744,0.1642,1.64636,1.94334,1.13237,0.000927685,0.000927685,0.000927685
52,731.763,1.53917,1.46606,1.06586,0.43424,0.37635,0.33072,0.1861,1.56065,1.86609,1.11275,0.000924019,0.000924019,0.000924019
