epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,1485.77,1.2327,1.10414,1.01473,0.56268,0.41812,0.42983,0.25925,1.35654,1.71706,1.11763,0.000766368,0.000766368,0.000766368
96,1500.83,1.24809,1.13383,1.02384,0.56817,0.41119,0.41974,0.24704,1.37858,1.73841,1.12166,0.000762702,0.000762702,0.000762702
97,1516.34,1.26604,1.15181,1.0187,0.5194,0.45741,0.43834,0.2666,1.36768,1.67401,1.11661,0.000759035,0.000759035,0.000759035
98,1531.83,1.25119,1.10706,1.01235,0.53933,0.44803,0.43063,0.25879,1.38329,1.65873,1.12284,0.000755369,0.000755369,0.000755369
99,1547.11,1.23841,1.10555,1.01589,0.51192,0.44857,0.44853,0.26743,1.38983,1.66089,1.11413,0.000751703,0.000751703,0.000751703
100,1562.72,1.25466,1.0968,1.02477,0.62613,0.42942,0.4663,0.28017,1.33502,1.7203,1.10015,0.000748036,0.000748036,0.000748036
101,1578.2,1.24182,1.09703,1.0084,0.56387,0.44385,0.46719,0.2766,1.36205,1.72863,1.10615,0.00074437,0.00074437,0.00074437
102,1593.5,1.2308,1.07486,0.99956,0.52252,0.44815,0.44004,0.26857,1.35179,1.71734,1.10779,0.000740704,0.000740704,0.000740704
103,1609.02,1.20893,1.0451,1.00449,0.49971,0.45359,0.44345,0.26477,1.35774,1.69311,1.10718,0.000737037,0.000737037,0.000737037
104,1624.41,1.21688,1.04507,0.99933,0.58783,0.4416,0.46771,0.28188,1.34427,1.68135,1.10681,0.000733371,0.000733371,0.000733371
105,1639.71,1.21568,1.02673,0.98983,0.65676,0.3955,0.47323,0.28831,1.39034,1.68363,1.10079,0.000729705,0.000729705,0.000729705
106,1655.14,1.21854,1.06712,0.98879,0.52518,0.43859,0.43338,0.25743,1.40573,1.77607,1.11966,0.000726038,0.000726038,0.000726038
107,1670.42,1.22008,1.07387,1.00591,0.54819,0.44211,0.44269,0.26961,1.37778,1.7253,1.10496,0.000722372,0.000722372,0.000722372
108,1685.77,1.20064,1.06036,0.99283,0.64158,0.40587,0.46227,0.28411,1.36462,1.70721,1.11118,0.000718706,0.000718706,0.000718706
109,1701.37,1.21049,1.03123,0.99807,0.56791,0.41681,0.45027,0.27074,1.3603,1.77107,1.09352,0.00071504,0.00071504,0.00071504
110,1716.72,1.20036,1.04207,0.99536,0.60517,0.42417,0.44636,0.2738,1.36549,1.7836,1.10465,0.000711373,0.000711373,0.000711373
111,1732.1,1.21745,1.0466,0.99625,0.55282,0.47463,0.46761,0.2832,1.35624,1.6694,1.10574,0.000707707,0.000707707,0.000707707
112,1747.39,1.20257,1.01595,0.98823,0.60183,0.45308,0.44205,0.27076,1.33266,1.79565,1.10599,0.000704041,0.000704041,0.000704041
113,1763.17,1.19266,1.02823,0.98898,0.60356,0.42305,0.45922,0.27564,1.37351,1.72833,1.11086,0.000700374,0.000700374,0.000700374
114,1778.22,1.18549,1.01281,0.98056,0.59348,0.43206,0.46391,0.2791,1.34289,1.69197,1.08446,0.000696708,0.000696708,0.000696708
115,1793.61,1.19567,1.00954,0.98575,0.60137,0.3844,0.4318,0.26604,1.37549,1.77485,1.11413,0.000693042,0.000693042,0.000693042
116,1808.94,1.20268,1.00137,0.99721,0.5116,0.47166,0.45588,0.28173,1.34046,1.72578,1.10729,0.000689376,0.000689376,0.000689376
