epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,781.096,1.3373,1.47874,1.1197,0.50333,0.39246,0.39104,0.23287,1.39415,1.79429,1.1592,0.000960682,0.000960682,0.000960682
43,798.85,1.32637,1.45548,1.11632,0.41009,0.41304,0.36813,0.21671,1.42994,1.8207,1.18927,0.000957015,0.000957015,0.000957015
44,816.951,1.30979,1.40678,1.10366,0.44321,0.44798,0.42161,0.26035,1.40265,1.62131,1.16185,0.000953349,0.000953349,0.000953349
45,834.924,1.34981,1.44652,1.13003,0.4577,0.41715,0.40511,0.25705,1.3626,1.65717,1.1443,0.000949683,0.000949683,0.000949683
46,852.978,1.32012,1.40854,1.10151,0.46827,0.40452,0.41126,0.23302,1.47031,1.68724,1.17768,0.000946016,0.000946016,0.000946016
47,870.734,1.32767,1.41792,1.08732,0.49586,0.45995,0.44003,0.2648,1.38915,1.58961,1.14828,0.00094235,0.00094235,0.00094235
48,889.045,1.30736,1.35248,1.08582,0.51378,0.45145,0.42936,0.25163,1.42302,1.69783,1.15366,0.000938684,0.000938684,0.000938684
49,906.835,1.29755,1.34726,1.08898,0.49795,0.44734,0.425,0.24861,1.40366,1.69173,1.16115,0.000935018,0.000935018,0.000935018
50,924.704,1.30875,1.36494,1.09802,0.53341,0.37555,0.38292,0.21806,1.42417,1.77429,1.17156,0.000931351,0.000931351,0.000931351
51,942.444,1.29886,1.34083,1.11714,0.52078,0.44722,0.44077,0.25101,1.3914,1.72224,1.15858,0.000927685,0.000927685,0.000927685
52,960.173,1.2863,1.34242,1.10469,0.46635,0.42736,0.40164,0.2433,1.40832,1.68969,1.19467,0.000924019,0.000924019,0.000924019
53,978.173,1.27964,1.33946,1.08983,0.50079,0.41889,0.40473,0.24158,1.40152,1.73821,1.17153,0.000920352,0.000920352,0.000920352
54,996.124,1.27808,1.30157,1.08864,0.44327,0.43901,0.41174,0.25366,1.38436,1.69521,1.15671,0.000916686,0.000916686,0.000916686
55,1013.94,1.2736,1.29888,1.07566,0.5188,0.42516,0.42071,0.25732,1.33613,1.64174,1.13119,0.00091302,0.00091302,0.00091302
56,1031.8,1.26673,1.28928,1.07244,0.48508,0.41539,0.40397,0.24689,1.41026,1.68296,1.16617,0.000909353,0.000909353,0.000909353
57,1049.64,1.30458,1.36036,1.09808,0.45564,0.42839,0.39295,0.23726,1.40861,1.75385,1.1749,0.000905687,0.000905687,0.000905687
58,1067.64,1.23398,1.28294,1.07876,0.48736,0.45464,0.40256,0.25178,1.34005,1.66588,1.13822,0.000902021,0.000902021,0.000902021
59,1085.39,1.28939,1.3251,1.0931,0.49895,0.47617,0.43046,0.25738,1.37446,1.75047,1.15885,0.000898355,0.000898355,0.000898355
60,1103.43,1.25887,1.32018,1.07583,0.53054,0.44241,0.42951,0.26492,1.40164,1.67427,1.16388,0.000894688,0.000894688,0.000894688
61,1121.59,1.22972,1.20743,1.05935,0.53875,0.44835,0.44317,0.26388,1.37731,1.64437,1.14172,0.000891022,0.000891022,0.000891022
62,1139.37,1.25737,1.2008,1.06332,0.58329,0.42412,0.45223,0.27931,1.37665,1.61391,1.15663,0.000887356,0.000887356,0.000887356
63,1157.68,1.22832,1.21319,1.06569,0.50157,0.44655,0.43279,0.26776,1.39445,1.68181,1.1616,0.000883689,0.000883689,0.000883689
64,1175.71,1.26462,1.26877,1.10168,0.59687,0.41003,0.43105,0.26355,1.42869,1.68463,1.17308,0.000880023,0.000880023,0.000880023
65,1193.6,1.25666,1.22716,1.06572,0.53369,0.43987,0.43233,0.26832,1.3611,1.64819,1.14622,0.000876357,0.000876357,0.000876357
66,1211.75,1.24082,1.2325,1.08152,0.5823,0.42955,0.439,0.26481,1.40623,1.66645,1.17036,0.000872691,0.000872691,0.000872691
67,1229.76,1.24868,1.18899,1.07309,0.56401,0.4647,0.46148,0.28042,1.3629,1.61623,1.13728,0.000869024,0.000869024,0.000869024
68,1248.12,1.21785,1.17372,1.05554,0.4865,0.46922,0.42855,0.25325,1.3975,1.72158,1.12729,0.000865358,0.000865358,0.000865358
69,1266.04,1.19561,1.1566,1.03603,0.53638,0.45588,0.47042,0.28802,1.35983,1.60436,1.13595,0.000861692,0.000861692,0.000861692
70,1284.16,1.2499,1.17607,1.06666,0.55214,0.48112,0.46597,0.28367,1.36502,1.65908,1.15417,0.000858025,0.000858025,0.000858025
71,1302.02,1.19243,1.1364,1.04589,0.62821,0.41115,0.46991,0.28713,1.36773,1.57813,1.15127,0.000854359,0.000854359,0.000854359
72,1319.95,1.20752,1.10833,1.04745,0.51161,0.46267,0.43692,0.26881,1.42538,1.68733,1.18011,0.000850693,0.000850693,0.000850693
73,1337.69,1.20413,1.10552,1.04699,0.57888,0.4573,0.4638,0.28561,1.38974,1.65068,1.1634,0.000847026,0.000847026,0.000847026
74,1355.52,1.21878,1.11613,1.05019,0.49675,0.4684,0.44521,0.27254,1.38683,1.66404,1.15682,0.00084336,0.00084336,0.00084336
75,1373.32,1.17332,1.06736,1.02465,0.56782,0.46606,0.47921,0.28425,1.35024,1.60438,1.13609,0.000839694,0.000839694,0.000839694
76,1391.2,1.18999,1.11413,1.04055,0.52588,0.46026,0.43818,0.26297,1.39397,1.69076,1.15547,0.000836027,0.000836027,0.000836027
77,1409.16,1.20168,1.1081,1.04548,0.55258,0.44721,0.45689,0.26832,1.36462,1.60646,1.14543,0.000832361,0.000832361,0.000832361
78,1427.06,1.20531,1.08128,1.02939,0.53105,0.48796,0.46403,0.2888,1.36168,1.64484,1.13721,0.000828695,0.000828695,0.000828695
79,1445.36,1.17945,1.08453,1.03565,0.56808,0.46968,0.46599,0.28693,1.4043,1.63128,1.17212,0.000825029,0.000825029,0.000825029
80,1463.42,1.16063,1.06244,1.02005,0.54779,0.47247,0.46639,0.27878,1.38496,1.62428,1.15812,0.000821362,0.000821362,0.000821362
81,1481.32,1.18456,1.06067,1.01947,0.57885,0.43254,0.44535,0.27194,1.39071,1.64529,1.15172,0.000817696,0.000817696,0.000817696
82,1499.12,1.21296,1.09635,1.04461,0.55,0.46029,0.47365,0.29305,1.34265,1.5983,1.13323,0.00081403,0.00081403,0.00081403
83,1517.31,1.19464,1.10875,1.0423,0.61239,0.45923,0.48437,0.28999,1.3563,1.56881,1.13036,0.000810363,0.000810363,0.000810363
84,1535.29,1.14841,1.01677,1.02134,0.56846,0.47837,0.49523,0.30517,1.33061,1.53904,1.11167,0.000806697,0.000806697,0.000806697
85,1553.23,1.15178,1.04384,1.03587,0.54114,0.47251,0.48151,0.30487,1.33087,1.56605,1.14024,0.000803031,0.000803031,0.000803031
86,1570.95,1.14746,1.01487,1.01003,0.57322,0.47136,0.46857,0.28476,1.35961,1.61269,1.14004,0.000799365,0.000799365,0.000799365
87,1589.04,1.16986,1.08507,1.03228,0.52307,0.45454,0.4616,0.28757,1.38023,1.61278,1.16029,0.000795698,0.000795698,0.000795698
88,1606.82,1.14213,1.01865,1.02018,0.5662,0.48455,0.48057,0.28896,1.3707,1.60476,1.15261,0.000792032,0.000792032,0.000792032
89,1624.83,1.13045,1.00357,1.01828,0.61132,0.44606,0.48225,0.29494,1.35334,1.5681,1.13686,0.000788366,0.000788366,0.000788366
90,1642.82,1.15748,1.02215,1.03575,0.53436,0.4614,0.4562,0.27939,1.40161,1.63756,1.1439,0.000784699,0.000784699,0.000784699
91,1660.63,1.14886,1.03297,1.01828,0.54431,0.4354,0.45195,0.27816,1.36054,1.62296,1.14437,0.000781033,0.000781033,0.000781033
92,1678.45,1.14055,1.01906,1.01931,0.57654,0.47232,0.46434,0.28718,1.33228,1.65159,1.11939,0.000777367,0.000777367,0.000777367
93,1696.39,1.14057,1.03472,1.02317,0.60724,0.43292,0.45928,0.29021,1.35532,1.66708,1.12802,0.0007737,0.0007737,0.0007737
94,1714.26,1.14571,0.97979,1.00944,0.59583,0.45483,0.46603,0.29624,1.31939,1.57391,1.12347,0.000770034,0.000770034,0.000770034
95,1732.06,1.10654,0.94641,0.99125,0.58453,0.46407,0.47582,0.29175,1.33125,1.59583,1.12281,0.000766368,0.000766368,0.000766368
96,1750.25,1.11024,0.93705,0.99289,0.62631,0.48458,0.50193,0.31853,1.30087,1.51772,1.11679,0.000762702,0.000762702,0.000762702
97,1768.53,1.09813,0.9406,0.98938,0.60989,0.45171,0.46435,0.29075,1.33192,1.65442,1.13346,0.000759035,0.000759035,0.000759035
98,1786.7,1.13292,0.98385,1.00868,0.50381,0.50297,0.46495,0.29132,1.33904,1.60532,1.1221,0.000755369,0.000755369,0.000755369
99,1804.57,1.08016,0.94567,0.99108,0.51444,0.51504,0.48215,0.29829,1.33323,1.57466,1.14055,0.000751703,0.000751703,0.000751703
100,1822.39,1.11878,0.95683,1.00407,0.57428,0.46508,0.48226,0.29882,1.33865,1.55004,1.13233,0.000748036,0.000748036,0.000748036
101,1840.27,1.12128,0.95936,0.99878,0.54272,0.46071,0.46329,0.2906,1.34223,1.61568,1.11294,0.00074437,0.00074437,0.00074437
102,1858.01,1.09134,0.93297,0.99629,0.64803,0.44498,0.46699,0.29051,1.35259,1.65643,1.13273,0.000740704,0.000740704,0.000740704
103,1876.21,1.07302,0.87839,0.99566,0.5978,0.46246,0.47406,0.29169,1.3586,1.56404,1.14183,0.000737037,0.000737037,0.000737037
104,1893.83,1.06915,0.88367,0.98381,0.57535,0.45259,0.47479,0.29107,1.34612,1.5197,1.12115,0.000733371,0.000733371,0.000733371
105,1911.67,1.10845,0.89995,0.9964,0.6065,0.47198,0.48095,0.29653,1.3728,1.5501,1.1307,0.000729705,0.000729705,0.000729705
106,1929.52,1.085,0.8892,0.99303,0.65426,0.44459,0.49634,0.30316,1.36003,1.60016,1.12037,0.000726038,0.000726038,0.000726038
107,1947.3,1.1401,0.92828,1.01174,0.63962,0.45064,0.47152,0.29252,1.33048,1.59525,1.10997,0.000722372,0.000722372,0.000722372
108,1965.05,1.10282,0.91708,0.99935,0.57482,0.46604,0.46344,0.2954,1.31644,1.62298,1.10655,0.000718706,0.000718706,0.000718706
109,1983.06,1.1089,0.91076,0.99903,0.55171,0.47499,0.46142,0.28725,1.32727,1.63654,1.11001,0.00071504,0.00071504,0.00071504
110,2001.04,1.07826,0.88138,0.98412,0.58224,0.43281,0.44494,0.26368,1.37695,1.75694,1.1314,0.000711373,0.000711373,0.000711373
111,2018.94,1.04092,0.86105,0.97913,0.59264,0.48528,0.48826,0.30448,1.33083,1.62864,1.11427,0.000707707,0.000707707,0.000707707
112,2036.76,1.07342,0.88225,0.98063,0.62244,0.45907,0.4678,0.29219,1.326,1.63498,1.11829,0.000704041,0.000704041,0.000704041
113,2054.81,1.07794,0.89174,0.97802,0.53678,0.45974,0.47834,0.29712,1.32257,1.62185,1.11495,0.000700374,0.000700374,0.000700374
114,2072.9,1.10678,0.9167,0.99665,0.54569,0.47146,0.44891,0.27943,1.32604,1.64399,1.11582,0.000696708,0.000696708,0.000696708
115,2090.87,1.05685,0.87474,0.97474,0.59031,0.45114,0.45905,0.28373,1.34002,1.66404,1.13277,0.000693042,0.000693042,0.000693042
116,2108.65,1.06734,0.89563,0.99614,0.66039,0.41889,0.45537,0.27788,1.34286,1.62937,1.11368,0.000689376,0.000689376,0.000689376
117,2126.45,1.05076,0.86066,0.97209,0.58518,0.45142,0.48295,0.30157,1.32525,1.6033,1.12448,0.000685709,0.000685709,0.000685709
118,2144.46,1.0879,0.88058,0.9949,0.58953,0.4743,0.47784,0.29248,1.34597,1.62959,1.12994,0.000682043,0.000682043,0.000682043
119,2162.53,1.03902,0.83709,0.98064,0.64137,0.44164,0.47278,0.28759,1.33608,1.61835,1.13021,0.000678377,0.000678377,0.000678377
120,2180.52,1.08174,0.86447,0.97826,0.56908,0.50028,0.49517,0.31236,1.33231,1.52971,1.12465,0.00067471,0.00067471,0.00067471
121,2198.77,1.07161,0.84719,0.97732,0.64858,0.48024,0.50364,0.31994,1.31996,1.55396,1.11352,0.000671044,0.000671044,0.000671044
122,2216.89,1.03731,0.82872,0.97515,0.55955,0.52217,0.49423,0.3083,1.29358,1.61005,1.096,0.000667378,0.000667378,0.000667378
123,2234.83,1.06191,0.85781,0.97629,0.6719,0.43787,0.49468,0.30721,1.32476,1.55419,1.12069,0.000663711,0.000663711,0.000663711
124,2252.85,1.03332,0.79976,0.97219,0.60436,0.48923,0.492,0.30031,1.35422,1.59223,1.12928,0.000660045,0.000660045,0.000660045
125,2270.84,1.03575,0.84174,0.96061,0.56691,0.45845,0.47027,0.2947,1.31386,1.60478,1.10071,0.000656379,0.000656379,0.000656379
126,2288.88,1.01541,0.82237,0.95988,0.60101,0.49323,0.48992,0.30345,1.33132,1.52183,1.12402,0.000652712,0.000652712,0.000652712
127,2306.96,1.03429,0.81917,0.9646,0.62856,0.45843,0.50437,0.31859,1.30603,1.49603,1.10023,0.000649046,0.000649046,0.000649046
128,2324.89,1.02808,0.81843,0.9761,0.66039,0.47375,0.4861,0.30385,1.31277,1.53337,1.11571,0.00064538,0.00064538,0.00064538
129,2342.89,1.02947,0.81736,0.96181,0.66007,0.45862,0.5075,0.31524,1.32294,1.52167,1.11116,0.000641714,0.000641714,0.000641714
130,2360.87,1.03095,0.82371,0.96699,0.54585,0.50175,0.48364,0.29768,1.31073,1.56988,1.12522,0.000638047,0.000638047,0.000638047
131,2379.06,1.03001,0.82021,0.96168,0.56568,0.49196,0.47977,0.29281,1.33338,1.54507,1.12031,0.000634381,0.000634381,0.000634381
132,2396.79,1.03693,0.78845,0.96342,0.60591,0.467,0.48956,0.2987,1.35267,1.60302,1.11626,0.000630715,0.000630715,0.000630715
133,2414.77,1.02067,0.7959,0.96805,0.59309,0.51261,0.50738,0.31264,1.30573,1.48659,1.10036,0.000627048,0.000627048,0.000627048
134,2432.86,1.01866,0.8068,0.96445,0.64375,0.49466,0.51266,0.31698,1.3331,1.58257,1.11868,0.000623382,0.000623382,0.000623382
135,2450.73,1.00754,0.78484,0.96101,0.61489,0.47833,0.48991,0.29663,1.34814,1.59669,1.1234,0.000619716,0.000619716,0.000619716
136,2468.58,1.00572,0.79236,0.96285,0.56835,0.52924,0.51055,0.31208,1.33601,1.53288,1.11895,0.000616049,0.000616049,0.000616049
137,2486.46,0.98934,0.78163,0.95961,0.61465,0.50918,0.51492,0.31994,1.30724,1.48919,1.12405,0.000612383,0.000612383,0.000612383
138,2504.55,0.98772,0.74841,0.95299,0.55741,0.51387,0.49662,0.30626,1.32888,1.61604,1.10618,0.000608717,0.000608717,0.000608717
139,2522.21,0.99692,0.78117,0.95826,0.61855,0.50127,0.51034,0.31163,1.32182,1.55458,1.11564,0.000605051,0.000605051,0.000605051
140,2540.33,1.03887,0.80174,0.97488,0.59982,0.48565,0.49167,0.30406,1.31929,1.62117,1.11863,0.000601384,0.000601384,0.000601384
141,2558.17,0.9801,0.74078,0.94544,0.621,0.47475,0.50698,0.30591,1.33453,1.61847,1.13551,0.000597718,0.000597718,0.000597718
142,2576.06,0.98985,0.75587,0.93597,0.67564,0.44512,0.50377,0.30311,1.32513,1.61933,1.1165,0.000594052,0.000594052,0.000594052
143,2593.97,0.99283,0.74613,0.9472,0.58562,0.47486,0.49716,0.30972,1.30707,1.57814,1.1061,0.000590385,0.000590385,0.000590385
144,2612,0.971,0.7521,0.95523,0.62489,0.50139,0.50058,0.31387,1.30325,1.56312,1.11489,0.000586719,0.000586719,0.000586719
145,2629.8,0.99177,0.75508,0.96819,0.59072,0.4979,0.4983,0.30468,1.32492,1.56165,1.10913,0.000583053,0.000583053,0.000583053
146,2647.94,1.00303,0.74956,0.96292,0.59887,0.49906,0.49181,0.30106,1.31388,1.56603,1.12028,0.000579386,0.000579386,0.000579386
147,2665.78,0.96623,0.73422,0.93324,0.65555,0.46916,0.49387,0.30397,1.29894,1.56402,1.0971,0.00057572,0.00057572,0.00057572
148,2683.65,0.99513,0.74926,0.95311,0.63697,0.45883,0.49991,0.30663,1.2924,1.5549,1.10044,0.000572054,0.000572054,0.000572054
149,2701.62,0.97925,0.76717,0.94386,0.62286,0.47822,0.49794,0.30369,1.33607,1.52681,1.12393,0.000568388,0.000568388,0.000568388
150,2719.69,1.00112,0.76522,0.95261,0.52521,0.52895,0.47654,0.28948,1.30893,1.61929,1.10525,0.000564721,0.000564721,0.000564721
151,2737.59,0.98228,0.73704,0.93981,0.58797,0.45499,0.46575,0.28615,1.3158,1.56478,1.12076,0.000561055,0.000561055,0.000561055
152,2755.4,0.99113,0.7427,0.94406,0.59182,0.5244,0.50661,0.32099,1.3037,1.5606,1.10361,0.000557389,0.000557389,0.000557389
153,2773.88,0.96982,0.7318,0.94545,0.63229,0.49604,0.50535,0.31969,1.255,1.55657,1.08276,0.000553722,0.000553722,0.000553722
154,2791.77,0.96246,0.72003,0.94667,0.67811,0.48627,0.5222,0.32935,1.27302,1.51204,1.08913,0.000550056,0.000550056,0.000550056
155,2809.84,0.95824,0.7026,0.93657,0.60752,0.46898,0.47779,0.29904,1.30872,1.60401,1.12689,0.00054639,0.00054639,0.00054639
156,2827.8,0.95635,0.71202,0.94846,0.66403,0.46556,0.50144,0.31151,1.28837,1.56448,1.10779,0.000542723,0.000542723,0.000542723
157,2845.54,0.96937,0.7232,0.94144,0.7379,0.42901,0.50127,0.31752,1.30296,1.552,1.11714,0.000539057,0.000539057,0.000539057
158,2863.63,0.96535,0.70493,0.93489,0.66888,0.45826,0.49869,0.31335,1.28761,1.55095,1.11071,0.000535391,0.000535391,0.000535391
159,2881.68,0.94786,0.70535,0.95119,0.59827,0.47176,0.48762,0.31235,1.28679,1.53998,1.10528,0.000531725,0.000531725,0.000531725
160,2899.62,0.94514,0.70832,0.94799,0.65168,0.49752,0.5282,0.33006,1.28697,1.55756,1.09623,0.000528058,0.000528058,0.000528058
161,2918.03,0.93642,0.69664,0.93486,0.69298,0.45658,0.49909,0.31129,1.30896,1.60989,1.1143,0.000524392,0.000524392,0.000524392
162,2935.89,0.94062,0.71432,0.93698,0.72465,0.43305,0.50049,0.30839,1.30041,1.57331,1.11816,0.000520726,0.000520726,0.000520726
163,2953.78,0.96127,0.69698,0.93445,0.66848,0.47179,0.51721,0.315,1.30281,1.49176,1.11265,0.000517059,0.000517059,0.000517059
164,2971.81,0.93111,0.68046,0.93439,0.65883,0.47163,0.50423,0.3147,1.27978,1.57562,1.10779,0.000513393,0.000513393,0.000513393
165,2989.63,0.94132,0.68608,0.92966,0.66994,0.48393,0.50814,0.31691,1.29767,1.51437,1.10544,0.000509727,0.000509727,0.000509727
166,3007.42,0.9413,0.69331,0.93208,0.72864,0.45735,0.51559,0.31769,1.29369,1.58914,1.09476,0.00050606,0.00050606,0.00050606
167,3025.46,0.96424,0.69598,0.94091,0.63899,0.50754,0.51072,0.31448,1.29886,1.5838,1.09756,0.000502394,0.000502394,0.000502394
168,3043.33,0.93078,0.68904,0.93656,0.70644,0.44519,0.50637,0.31448,1.2909,1.56734,1.11058,0.000498728,0.000498728,0.000498728
169,3061.26,0.91982,0.65776,0.92611,0.60052,0.52053,0.51208,0.31395,1.30747,1.66744,1.11497,0.000495062,0.000495062,0.000495062
170,3079.39,0.91185,0.6593,0.92637,0.64203,0.46385,0.49185,0.31076,1.29905,1.60136,1.13251,0.000491395,0.000491395,0.000491395
171,3097.21,0.92119,0.65376,0.92149,0.66528,0.45569,0.49148,0.30756,1.31864,1.65407,1.11729,0.000487729,0.000487729,0.000487729
172,3115.11,0.93506,0.67349,0.92424,0.65842,0.51471,0.53112,0.32733,1.273,1.48565,1.10783,0.000484063,0.000484063,0.000484063
173,3132.9,0.88659,0.63546,0.92278,0.73085,0.46429,0.50603,0.31995,1.30443,1.57134,1.11516,0.000480396,0.000480396,0.000480396
174,3150.97,0.95903,0.70497,0.93872,0.64964,0.48567,0.52447,0.31979,1.30004,1.56412,1.11747,0.00047673,0.00047673,0.00047673
175,3168.73,0.93617,0.69373,0.93363,0.61703,0.51231,0.51705,0.32353,1.29314,1.55283,1.10529,0.000473064,0.000473064,0.000473064
176,3186.61,0.91648,0.6494,0.93741,0.601,0.50097,0.50886,0.31642,1.27286,1.58514,1.09514,0.000469397,0.000469397,0.000469397
177,3204.6,0.91231,0.66644,0.92655,0.70383,0.48522,0.52507,0.32605,1.27646,1.5363,1.10336,0.000465731,0.000465731,0.000465731
178,3222.56,0.91611,0.64647,0.9203,0.69385,0.46712,0.50975,0.32072,1.282,1.59288,1.1057,0.000462065,0.000462065,0.000462065
179,3240.28,0.91689,0.65497,0.92331,0.60932,0.46896,0.49206,0.30235,1.29427,1.63625,1.09987,0.000458399,0.000458399,0.000458399
180,3258.12,0.90368,0.6551,0.92528,0.63488,0.46858,0.489,0.30975,1.25827,1.59863,1.0987,0.000454732,0.000454732,0.000454732
181,3275.8,0.92007,0.65603,0.91695,0.61241,0.49707,0.51331,0.31711,1.27477,1.58351,1.11085,0.000451066,0.000451066,0.000451066
182,3294.05,0.88701,0.61795,0.91175,0.62759,0.47662,0.50458,0.31677,1.28055,1.54321,1.10661,0.0004474,0.0004474,0.0004474
183,3311.83,0.89035,0.61023,0.91683,0.5878,0.49625,0.5041,0.31925,1.26815,1.52905,1.09756,0.000443733,0.000443733,0.000443733
184,3329.76,0.88873,0.63054,0.91207,0.62172,0.48623,0.49807,0.31064,1.27773,1.56278,1.10791,0.000440067,0.000440067,0.000440067
