epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.4666,1.58693,4.66897,1.21704,0.22827,0.23546,0.14485,0.08205,1.51271,2.50985,1.17194,0.000367113,0.000367113,0.000367113
2,55.7775,1.70095,2.73602,1.24166,0.34115,0.25349,0.18884,0.10523,1.55545,2.46928,1.19982,0.000735013,0.000735013,0.000735013
3,72.159,1.75061,2.64537,1.28142,0.18514,0.22033,0.09487,0.05319,1.69081,3.45383,1.31967,0.00110047,0.00110047,0.00110047
4,88.2213,1.74882,2.54071,1.3149,0.2858,0.38496,0.17619,0.09128,1.58904,3.00103,1.28082,0.0011,0.0011,0.0011
5,104.361,1.73282,2.34624,1.3073,0.31229,0.2716,0.20353,0.10998,1.6729,2.343,1.31764,0.00109633,0.00109633,0.00109633
6,120.672,1.72441,2.38268,1.30807,0.48629,0.20654,0.19565,0.11265,1.64579,2.32632,1.32524,0.00109267,0.00109267,0.00109267
7,137.177,1.75769,2.31951,1.29827,0.28785,0.2221,0.21473,0.11599,1.63818,2.33819,1.3136,0.001089,0.001089,0.001089
8,153.694,1.65672,2.1528,1.28683,0.34351,0.31863,0.25579,0.13827,1.62035,2.26716,1.27507,0.00108534,0.00108534,0.00108534
9,170.019,1.67084,2.1654,1.29961,0.35838,0.34641,0.27208,0.15591,1.54315,1.9904,1.25516,0.00108167,0.00108167,0.00108167
10,186.342,1.61396,2.08772,1.23824,0.34831,0.28846,0.24182,0.13383,1.53587,2.25821,1.27928,0.001078,0.001078,0.001078
11,202.344,1.62974,2.18539,1.29011,0.3992,0.33843,0.29227,0.17271,1.49996,1.95369,1.24607,0.00107434,0.00107434,0.00107434
12,218.737,1.58106,2.05504,1.26649,0.34632,0.34451,0.23585,0.13481,1.55004,2.20557,1.28641,0.00107067,0.00107067,0.00107067
13,234.973,1.62076,2.07667,1.26668,0.38565,0.28554,0.26034,0.14501,1.49901,2.15601,1.22609,0.001067,0.001067,0.001067
14,251.19,1.59311,1.93626,1.24832,0.39419,0.40956,0.33682,0.19501,1.48994,1.90926,1.2513,0.00106334,0.00106334,0.00106334
15,267.864,1.56053,1.96136,1.25013,0.36984,0.39517,0.33205,0.19328,1.4837,1.90996,1.2528,0.00105967,0.00105967,0.00105967
16,283.779,1.53015,1.87209,1.23037,0.54053,0.27682,0.30373,0.17418,1.48459,2.06757,1.22929,0.00105601,0.00105601,0.00105601
17,299.714,1.50225,1.86937,1.21155,0.41788,0.36142,0.33081,0.19235,1.44934,1.93587,1.22632,0.00105234,0.00105234,0.00105234
18,315.71,1.51467,1.87488,1.23394,0.35363,0.35803,0.28971,0.17035,1.47341,2.09679,1.23045,0.00104867,0.00104867,0.00104867
19,331.817,1.53038,1.81898,1.20729,0.45753,0.31786,0.31548,0.18767,1.46138,1.8936,1.22294,0.00104501,0.00104501,0.00104501
20,347.769,1.48679,1.79524,1.20381,0.46611,0.29872,0.31398,0.17914,1.44708,1.89276,1.20009,0.00104134,0.00104134,0.00104134
21,363.905,1.47093,1.78089,1.17776,0.40708,0.40534,0.35029,0.21068,1.44132,1.76998,1.21247,0.00103767,0.00103767,0.00103767
